Sr. No.,Jun DUNs,May DUNs,legal_nm,dba_nm,alt_bus_nm,bus1_address1,bus1_address2,bus1_city,bus1_state_cd,Action Code,Action Code Details,Final DUNS,Comments,Weblinks,June/May,Location,Company Name on D&B,Address on D&B,Contact Number,DUNS As Per CP,Headquarter DUNS
,827608626,831233288,HORIZON DATA CENTER,HORIZON DATA CENTER,-,6900 DALLAS PKWY STE 800,-,PLANO,TX,A,Accepted original DUNS based on input data given,827608626,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find company name where address is different.,,June,Headquarters,"Horizon Data Center Solutions, LLC","6900 Dallas Pkwy Ste 800 Plano, TX 75024-4204, United States",972-509-0110 ,-,827608626
,92093616,18555027,MCGLINCHEY ETAL,MCGLINCHEY ETAL,-,601 POYDRAS ST # FLR12,-,NEW ORLEANS,LA,D,After research on the web found possible DUNS,92093616 / 018555027,"On hoovers for JUNE DUNS we found company name ""McGlinchey Stafford, Pllc"" where tradestyle and address matches partially and for MAY DUNS we found company name "" Van Meter Debbie A /Atty "" where tradestyle and address matches partially. So Both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,Van Meter Debbie A /Atty,"12th Flr 601 Poydras St Flr 12 , New Orleans, LA",504-586-1200,92093616 / 018555027,92093616
,73526691,15857576,LANE COLLEGE,LANE COLLEGE,-,545 LANE AVE,-,JACKSON,TN,A,Accepted original DUNS based on input data given,73526691,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is different.,,June,Single Location,Lane College,"545 Lane Ave Jackson, TN 38301-4598, United States ",731-426-7500 ,-,-
,17817538,30212026,SK TELECOM AMERICAS,SK TELECOM AMERICAS,-,310 DE GUIGNE DR,-,SUNNYVALE,CA,A,Accepted original DUNS based on input data given,17817538,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find company name where address is different.,,June,Single Location,"Sk Telecoms Americas, Inc.","310 De Guigne Dr Sunnyvale, CA 94085-3906, United States ",408-328-2924 ,-,-
,12720175,38655114,WRAG TIME AIR FRGHT,WRAGTIME AIR FRGHT,-,400 WHITE HORSE PIKE,-,HADDON HEIGHTS,NJ,A,Accepted original DUNS based on input data given,12720175,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find company name where address is different.,,June,Single Location,Wragtime Transportation In,"400 White Horse Pike Haddon Heights, NJ 08035-1707, United States ",800-586-9701 ,-,-
,80256050,19667630,INS & BONDS AGNCY TX,INS BONDS AGNCY TX,-,5726 W HAUSMAN RD,-,SAN ANTONIO,TX,D,After research on the web found possible DUNS,80256050 / 19667630,"On hoovers for JUNE DUNS we found company name "" Insurance & Bonds Agency of Texas "" where name matches partially and address matches completely and for MAY DUNS we found company name "" Insurance & Bonds Agency of Texas, LLC "" where name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,Insurance & Bonds Agency of Texas,"10101 Reunion Pl Ste 100, San Antonio, TX ",210-696-6688 ,80256050 / 19667630,-
,364503248,151524139,SCHWARTZ BROTHERS,SCHWARTZ BROTHERS,-,325 118TH AVE SE STE 106,-,BELLEVUE,WA,B,After research on the web accept original DUNS,151524139,We could find no company name with JUNE DUNS . For MAY DUNS we could find input company name matches partially and address matches.,,May,Headquarters,SCHWARTZ BROTHER'S RESTAURANTS,"325 118th Ave Se Ste 106 Bellevue, WA 98005-3539, United States ",425-455-3948 ,-,151524139
,785144515,786640839,EYE LIGHTING INTERNATIONAL,EYE LIGHTING INTERNATIONAL,-,9150 HENDRICKS RD,-,MENTOR,OH,D,After research on the web found possible DUNS,785144515 / 786640839,"On hoovers for JUNE DUNS we found company name ""Eye Lightning International of "" where name and address matches partially and for MAY DUNS we found company name ""Eye Lighting International of North America, Inc. "" where name matches partially and address matches completely. So Both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,Eye Lightning International of,"8150 Hendricks Road , Mentor, OH",440-350-7000,785144515 / 786640839,-
,15638745,77367626,UNIVERSAL SPACE NETW,UNIVERSAL SPACE NTWK,-,417 CAREDEAN DR,-,HORSHAM,PA,D,After research on the web found possible DUNS,015638745 / 077367626,"On hoovers for JUNE DUNS we found company name ""Universal Space Network, Inc."" where name matches partially and address matches completely and for MAY DUNS we found company name ""Universal Space Network, Inc."" where name matches partially and address matches completely. So Both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Branch,"Universal Space Network, Inc.","417 Caredean Dr Ste A Horsham, PA 19044-1311, United States ",215-328-9130 ,015638745 / 077367626,15638745
,828308929,199481743,DAVIS STANDARD LLC,DAVISSTANDARD LLC,-,1 EXTRUSION DR,-,PAWCATUCK,CT,A,Accepted original DUNS based on input data given,828308929,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find company name where address is different.,,June,Headquarters,"Davis-Standard, LLC","1 Extrusion Dr Pawcatuck, CT 06379-2327, United States ",860-599-1010 ,-,828308929
,845084289,81889594,SAKAI AMERICA INC,SAKAI AMERICA INC,-,90 INTERNATIONAL PKWY,-,ADAIRSVILLE,GA,D,After research on the web found possible DUNS,845084289 / 081889594,"On hoovers for JUNE DUNS we found company name ""Sakai America, Inc."" where name and address matches completely and for MAY DUNS we found company name ""Sakai America, Inc."" where name and address matches completely. So Both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,"Sakai America, Inc.","90 International Pkwy Adairsville, GA 30103-2026, United States ",770-877-9433 ,845084289 / 081889594,-
,163691129,121487180,MARCH HODGE BALTIMRE,MARCH HODGE BALTIMRE,-,2260 CRAIN HWY,-,BOWIE,MD,A,Accepted original DUNS based on input data given,163691129,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address matches.,,June,Single Location,MARCH HODGE BALTIMORE HOLDING CO LLC,"2260 Crain Hwy Bowie, MD 20716-3411, United States ",301-867-6150 ,-,-
,626152255,878124528,KIRCO MANAGEMENT SERVICES,KIRCO MANAGEMENT SERVICE,-,101 W BIG BEAVER RD,-,TROY,MI,D,After research on the web found possible DUNS,626152255 / 878124528,"On hoovers for JUNE DUNS we found company name ""Kirco Management Services, LLC"" where name matches partially and address matches completely and for MAY DUNS we found company name ""KIRCO MANAGEMENT HOLDING COMPANY"" where name matches partially and address matches completely. So Both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,"Kirco Management Services, LLC","101 W Big Beavr Rd #200 Troy, MI 48084-5255, United States ",248-680-7180 ,626152255 / 878124528,878124528
,627187446,868725367,UNITED PERSONNEL SVC,UNITED PERSONNEL SVC,-,1331 MAIN ST,-,SPRINGFIELD,MA,D,After research on the web found possible DUNS,627187446 / 868725367,"On hoovers for JUNE DUNS we found company name ""United Personnel Services Inc"" where name matches partially and address matches completely and for MAY DUNS we found company name ""United Personnel Services Inc"" where name matches partially and address matches completely. So Both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Branch,United Personnel Services Inc,"1331 Main St Ste 23 Springfield, MA 01103-1660, United States ",413-736-0800 ,627187446 / 868725367,627187446
,75612591,27801393,CUSTOM BENEFITS CONS,CUSTOM BENEFITS CONS,-,300 S 4TH ST # 704,-,LAS VEGAS,NV,B,After research on the web accept original DUNS,27801393,We could find no company name with JUNE DUNS. For MAY DUNS we could find input company name and address matches.,,May,Single Location,CUSTOM BENEFIT CONSULTANTS INC,"300 S 4th St Ste 704 Las Vegas, NV 89101-6023, United States ",702-838-2777,-,-
,21335229,809429520,WILLIAMS & PARKER LL,WILLIAMS PARKER LL,-,607 VICTORIA PL,-,THOMASVILLE,GA,D,After research on the web found possible DUNS,021335229 / 809429520,"On hoovers for JUNE DUNS we found company name "" Williams Investment Ltd "" name matches partially and address matches completely and for MAY DUNS we found company name "" Williams and Parker LLC "" name and address matches partially. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,Williams Investment Ltd,"607 Victoria Pl Thomasville, GA 31792-6617, United States ",229-226-4300 ,021335229 / 809429520,21335229
,63857951,76336457,CHESAPEAKENETCRAFT,CHESAPEAKENETCRAFT,-,239 JENNINGS RD,-,CARTERSVILLE,VA,A,Accepted original DUNS based on input data given,63857951,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find company name where address is different.,,June,Single Location,Chesapeake Netcraftsmen LLC,"239 Jennings Rd Cartersville, VA 23027-9740, United States ",571-239-6006 ,-,-
,809143217,6993018,NY COMMUNITY BANCORP,NY COMMUNITY BANCORP,-,615 MERRICK AVE,-,WESTBURY,NY,D,After research on the web found possible DUNS,809143217 / 006993018,"On hoovers for JUNE DUNS we found company name ""New York Community Bancorp, Inc."" where name matches partially and address matches completely and for MAY DUNS we found company name ""New York Community Bank"" where name matches partially and address matches completely. So Both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Headquarters,"New York Community Bancorp, Inc.","615 Merrick Ave Westbury, NY 11590-6607, United States ",516-683-4100 ,809143217 / 006993018,809143217 / 006993018
,847025756,808380864,HAGERMAN INC,HAGERMAN INC,-,PO BOX 11848,-,FORT WAYNE,IN,A,Accepted original DUNS based on input data given,847025756,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find company name where address is different.,,June,Headquarters,"Hagerman, Inc.","510 W Washington Blvd Fort Wayne, IN , P.O. BOX 11848",260-424-1470 ,-,847025756
,78325435,963886887,TCA IMPORTS LLC,TCA IMPORTS LLC,-,15802 WAYZATA BLVD,-,WAYZATA,MN,D,After research on the web found possible DUNS,078325435 / 963886887,"On hoovers for JUNE DUNS we found company name ""Twin Cities Automotive, LLC"" where name matches partially and address matches completely and for MAY DUNS we found company name ""TCA IMPORTS, LLC"" where name and address matches completely. So Both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,"Twin Cities Automotive, LLC","15802 Wayzata Blvd Wayzata, MN 55391-1411, United States ",952-303-7500 ,078325435 / 963886887,78325435
,52277841,879055069,UBISOFT,UBISOFT,-,625 3RD ST FL 3RD,-,SAN FRANCISCO,CA,D,After research on the web found possible DUNS,052277841 / 879055069,"On hoovers for JUNE DUNS we found company name ""Ubisoft, Inc."" where name matches partially and address matches completely and for MAY DUNS we found company name ""Ubisoft Holdings, Inc."" where name matches partially and address matches completely. So Both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,"Ubisoft, Inc.","625 3rd St San Francisco, CA 94107-1901, United States ",415-547-4000 ,052277841 / 879055069,879055069
,33447648,125828624,STEWART STAFFING SOL,STEWART STAFFING SOL,-,10 COLUMBUS BLVD,-,HARTFORD,CT,A,Accepted original DUNS based on input data given,33447648,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is different.,,June,Single Location,"Stewart Staffing Solutions, LLC","10 Columbus Blvd Fl 6 Hartford, CT 06106-1976, United States ",860-293-1554 ,-,-
,364208025,118331441,ALL WEATHER INC,ALL WEATHER INC,-,1165 NATIONAL DR,-,SACRAMENTO,CA,A,Accepted original DUNS based on input data given,364208025,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find no company name and address,,June,Single Location,"ALL WEATHER, INC.","1165 National Dr Sacramento, CA 95834-1901, United States ",916-928-1000 ,-,-
,129698809,837129535,REYNOLDS & ROWELLA,REYNOLDS ROWELLA,-,90 GROVE ST STE 101,-,RIDGEFIELD,CT,A,Accepted original DUNS based on input data given,129698809,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is different.,,June,Headquarters,Reynolds & Rowella LLP,"90 Grove St Ste 101 Ridgefield, CT 06877-4120, United States ",203-438-0161 ,-,129698809
,59018622,791216042,MICRON PRODUCTS INC,MICRON PRODUCTS INC,-,25 SAWYER PASSWAY,-,FITCHBURG,MA,D,After research on the web found possible DUNS,059018622 / 791216042,"On hoovers for JUNE DUNS we found company name ""Micron Products Inc."" where nameand address matches completely and for MAY DUNS we found company name ""Micron Products Inc."" where name and address matches completely. So Both JUNE and MAY DUNS are considered.",,June/May,Single Location / Branch,Micron Products Inc.,"25 Sawyer Passway Fitchburg, MA 01420-5702, United States ",978-345-5000 ,059018622 / 791216042,-
,34076688,621394592,EUROPE EXPRESS,EUROPE EXPRESS,-,19909 120TH AVE NE,-,BOTHELL,WA,A,Accepted original DUNS based on input data given,34076688,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find company name where address is different.,,June,Single Location,"Europe Express, Inc.","19909 120th Ave Ne #202 Bothell, WA 98011-8256, United States ",800-927-3876 ,-,-
,829218036,61629742,RISING MEDICAL SLTNS,RISING MEDICAL SLTNS,-,325N N LA SALLE DR,-,CHICAGO,IL,D,After research on the web found possible DUNS,829218036 / 061629742,"On hoovers for JUNE DUNS we found company name ""Rising Medical Solutions, LLC"" where name matches partially and address matches completely and for MAY DUNS we found company name ""Rising Holdings, Inc"" where name matches partially and address matches completely. So Both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,"Rising Medical Solutions, LLC","325 N La Salle Dr Ste 475 Chicago, IL 60654-5111, United States ",312-559-8445 ,829218036 / 061629742,-
,3429550,9405064,BROADWAY HOUSING COM,BROADWAY HOUSING COM,-,583 RIVERSIDE DR,-,NEW YORK,NY,D,After research on the web found possible DUNS,003429550 / 009405064,"On hoovers for JUNE DUNS we found company name ""Broadway Housing Communities, Inc."" and name matches partially and address matches completely and for MAY DUNS we found company name "" BROADWAY HOUSING COMMUNITIES, INC. "" and name matches partially and address matches partially. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,"Broadway Housing Communities, Inc.","583 Riverside Dr New York, NY 10031-8346, United States ",212-928-0270 ,003429550 / 009405064,-
,800327707,9500523,BURNS GROUP NYC LLC,BURNS GROUP NYC LLC,-,220 W 19TH ST FL 12,-,NEW YORK,NY,D,After research on the web found possible DUNS,800327707 / 009500523,"On hoovers for JUNE DUNS we found company name ""Burns Group Nyc, LLC"" and name and address matches completely and for MAY DUNS we found company name ""Burns Group"" and name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,"Burns Group Nyc, LLC","220 W 19th St Fl 12 New York, NY 10011-4035, United States ",212-924-2293 ,800327707 / 009500523,-
,5040480,57811382,CROWN EQUIPMENT CORP,CROWN EQUIPMENT CORP,-,40 S WASHINGTON ST,-,NEW BREMEN,OH,D,After research on the web found possible DUNS,005040480 / 057811382,"On hoovers for JUNE DUNS we found company name ""CROWN EQUIPMENT CORPORATION"" and name and address matches completely and for MAY DUNS we found company name ""Crown Credit Company"" and name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,CROWN EQUIPMENT CORPORATION,"44 S Washington St New Bremen, OH 45869-1247, United States ",419-629-2311 ,005040480 / 057811382,5040480
,2139504,797079329,ST GEORGE WAREHOUSE,ST GEORGE WAREHOUSE,-,5 LOGISTICS DR,-,KEARNY,NJ,D,After research on the web found possible DUNS,002139504 / 797079329,"On hoovers for JUNE DUNS we found company name ""Worldwide Design Concepts Inc"" and tradestyle and address matches completely and for MAY DUNS we found company name ""St. George Warehouse of S. Car"" and name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,Worldwide Design Concepts Inc,"5 Logistics Dr Kearny, NJ 07032-6550, United States ",973-578-8400 ,002139504 / 797079329,2139504
,178545120,962235748,CENTURY GOLF PRTNRS,CENTURY GOLF PRTNRS,-,5430 LBJ FRWY #1400,-,DALLAS,-,A,Accepted original DUNS based on input data given,178545120,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find no company name and address,,June,Headquarters,Century Golf Partners Management LP,"5430 L B Johnson Fwy 14 Ste 1400 Dallas, TX 75240, United States ",972-419-1400 ,-,178545120
,964591361,789990595,REBEKAH REHAB,UNITED ODD FELLOW,-,1070 HAVEMEYER AVE,-,BRONX,NY,D,After research on the web found possible DUNS,964591361 / 789990595,"On hoovers for JUNE DUNS we found company name ""UNITED ODD FELLOW AND REBEKAH HOME"" and name matches partially and address matches completely and for MAY DUNS we found company name ""United Odd Fellows Housing Development Fund Company"" and name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,UNITED ODD FELLOW AND REBEKAH HOME,"1070 Havemeyer Ave Bronx, NY 10462-5310, United States ",718-863-6200 ,964591361 / 789990595,-
,66105202,75109033,HOBERT POOLS,HOBERT POOLS,-,315 W FM 544,-,MURPHY,TX,D,After research on the web found possible DUNS,066105202 / 075109033,"On hoovers for JUNE DUNS we found company name ""Hobert Pools and Spas Inc"" and name matches partially and address matches completely and for MAY DUNS we found company name ""Hobert Pools , Inc."" and name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,Hobert Pools and Spas Inc,"315 W Fm 544 Murphy, TX 75094-4577, United States",972-690-8118 ,066105202 / 075109033,75109033
,192881337,943761937,NOEL GROUP LLC,NOEL GROUP LLC,-,1145 CLARK ST,-,STEVENS POINT,WI,A,Accepted original DUNS based on input data given,192881337,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find company name where address is different.,,June,Single Location,"Noel Group, LLC","1145 Clark St Stevens Point, WI 54481-2933, United States ",608-294-9400 ,-,-
,19005115,830196952,COLBY & GALE INC,COLBY GALE INC,-,PO BOX 208,-,DAMARISCOTTA,ME,D,After research on the web found possible DUNS,019005115 / 830196952,"On hoovers for JUNE DUNS we found company name ""Colby & Gale, Inc."" and name matches completely and address matches partially and for MAY DUNS we found company name ""Colby & Gale, Inc."" and name matches completely and address matches partially. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Branch,"Colby & Gale, Inc.","154 Biscay Rd Damariscotta, ME 04543-4232, United States ",207-563-3607 ,019005115 / 830196952,19005115
,21499317,361273907,KB COMPLETE PLUMBING,KB COMPLETE PLUMBING,-,6209 RICHARDS DR,-,SHAWNEE,KS,D,After research on the web found possible DUNS,021499317 / 361273907,"On hoovers for JUNE DUNS we found company name ""KB Complete Inc."" and name matches partially and address matches completely and for MAY DUNS we found company name ""KB Plumbing, Heating & Cooling, Inc."" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,KB Complete Inc.,"6209 Richards Dr Shawnee, KS 66216-1724, United States ",913-722-6835 ,021499317 / 361273907,-
,806899261,179995498,BOSAL,BOSAL,-,PO BOX 230,-,LAVONIA,GA,B,After research on the web accept original DUNS,179995498,We could find company name with JUNE DUNS where address is different. For MAY DUNS we could find input company name and address matches.,,May,Branch,"Bosal Industries-Georgia, Inc.","1 Bosal Way Lavonia, GA 30553-8801, United States ",706-356-2889 ,-,-
,609482893,603958328,JH WHITNEY INV. MANAGEMENT,JH WHITNEY INV MANAGEMENT,-,75 ROCKEFELLER PLZ # 14F,-,NEW YORK,NY,A,Accepted original DUNS based on input data given,609482893,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find partially matching company name where address is different,,June,Single Location,"J.H. Whitney Investment Management, LLC","555 5th Ave # 19 New York, NY 10017-9250, United States ",212-835-1950 ,-,-
,964503739,103572392,RAND TECNOLOGIES,RAND TECNOLOGIES,-,161 WORCESTER RD STE 401,-,FRAMINGHAM,MA,A,Accepted original DUNS based on input data given,964503739,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find partially matching company name where address is different,,June,Single Location,Rand A Technology Corporation,"161 Worcester Rd Ste 401 Framingham, MA 01701-5300, United States ",508-663-1400 ,-,-
,861492064,35532790,CAPE COD ORTHOPEDICS,CAPE COD ORTHOPEDICS,-,130 NORTH ST,-,HYANNIS,MA,D,After research on the web found possible DUNS,861492064 / 035532790,"On hoovers for JUNE DUNS we found company name ""Michael J Murphy MD"" and tradestyle and address matches completely and for MAY DUNS we found company name ""Neurosurgeons of Cape Cod PC"" and tradestyle and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,Michael J Murphy MD,"130 North St Hyannis, MA 02601-3825, United States ",508-775-8282 ,861492064 / 035532790,-
,23980684,78394292,EMERGING GLOBAL ADV,EMERGING GLOBAL ADV,-,155 W 19TH ST FL 3RD,-,NEW YORK,NY,A,Accepted original DUNS based on input data given,23980684,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name and address.,,June,Single Location,Emerging Global Advisors LLC,"155 W 19th St Fl 3 New York, NY 10011-4121, United States ",212-337-7100 ,-,-
,50736644,199400180,MLT INC,MLT INC,-,700 S CENTRAL AVE,-,ATLANTA,GA,A,Accepted original DUNS based on input data given,50736644,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find partially matching company name where address is different,,June,Headquarters,"Mlt Vacations, LLC","700 S Central Ave Atlanta, GA 30354-1923, United States ",651-289-8500 ,-,50736644
,834611519,801390860,FORWARD LOGISTICS GP,TOTAL LOGISTIC SERVICE,-,PO BOX 620543,-,ORLANDO,FL,D,After research on the web found possible DUNS,834611519 / 801390860,"On hoovers for JUNE DUNS we found company name ""Total Logistic Services, Inc."" and address matches partially and for MAY DUNS we found company name ""Forward Logistics"" and name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,"Total Logistic Services, Inc.","1800 Cypress Lake Dr #400 Orlando, FL 32837-8478, United States ",407-859-3558 ,834611519 / 801390860,-
,619085686,620557822,ASSOCIATED DVRSFD SV,ASSOCIATED DVRSFD SV,-,2910 HIGHWAY 31 NW,-,HARTSELLE,AL,D,After research on the web found possible DUNS,619085686 / 620557822,"On hoovers for JUNE DUNS we found company name ""Associated Diversified Services, Inc."" and name matches partially and address matches completely and for MAY DUNS we found company name ""Associates Diversified Service, Inc"" and name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,"Associated Diversified Services, Inc.","2910 Highway 31 Nw Hartselle, AL 35640-4271, United States ",256-773-1665 ,619085686 / 620557822,-
,40875551,967863432,CARLSON AND MEISSNER,CARLSON AND MEISSNER,-,250 N BELCHER RD STE 102,-,CLEARWATER,FL,D,After research on the web found possible DUNS,040875551 / 967863432,"On hoovers for JUNE DUNS we found company name ""CARLSON MEISSNER HART HAYSLETT PA"" and name matches partially and address matches completely and for MAY DUNS we found company name ""CARLSON & MEISSNER LAW OFFICES"" and name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,CARLSON MEISSNER HART HAYSLETT PA,"250 N Belcher Rd Ste 102 Clearwater, FL 33765-2622, United States ",727-443-1562 ,040875551 / 967863432,40875551
,83314161,612338249,E Z MART STORES INC,EZ MART STORES INC,-,602 FALVEY AVE,-,TEXARKANA,TX,A,Accepted original DUNS based on input data given,83314161,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address matches.,,June,Headquarters,"E-Z Mart Stores, Inc.","602 Falvey Ave Texarkana, TX 75501-6677, United States ",903-832-6502 ,-,83314161
,36990233,71129840,VIRTUAL OFFICEWARE,VIRTUAL OFFICEWARE,-,111 RYAN CT # 200,-,PITTSBURGH,PA,A,Accepted original DUNS based on input data given,36990233,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address matches.,,June,Single Location,Virtual Officeware (de) LLC,"2000 Cliffmine Rd Ste 510 Pittsburgh, PA 15275-1053, United States ",412-424-2260 ,-,-
,100645647,620335679,CITY OF DERBY,CITY OF DERBY CT,-,35 5TH ST,-,DERBY,CT,D,After research on the web found possible DUNS,100645647 / 620335679,"On hoovers for JUNE DUNS we found company name ""City of Derby"" and name and address matches completely and for MAY DUNS we found company name ""City of Derby"" and name and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Branch / Branch,City of Derby,"35 5th St Derby, CT 06418-1817, United States ",203-735-4222 ,100645647 / 620335679,-
,824977347,13223146,AVILA RODRIGUEZ HERN,AVILA RODRIGUEZ HERN,-,2525 PONCE DE LEON BLVD,-,MIAMI,FL,D,After research on the web found possible DUNS,824977347 / 013223146,"On hoovers for JUNE DUNS we found company name ""Avila Rodriguez Hernandez Mena & Ferri LLP"" and name matches partially and address matches completely and for MAY DUNS we found company name ""ARHm&f"" and name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,Avila Rodriguez Hernandez Mena & Ferri LLP,"2525 Ponce De Leon Blvd #1225 Coral Gables, FL 33134-6049, United States ",305-779-3560 ,824977347 / 013223146,-
,120322867,869452586,BAREWEB INC.,BAREWEB INC,-,90 NORTHFIELD AVE,-,EDISON,NJ,D,After research on the web found possible DUNS,120322867 / 869452586,"On hoovers for JUNE DUNS we found company name ""BAREWEB, INC."" and name and address matches completely and for MAY DUNS we found company name ""BAREWEB, INC."" and name and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Branch,"BAREWEB, INC.","90 Northfield Ave Edison, NJ 08837-3807, United States ",732-902-5000 ,120322867 / 869452586,120322867
,79593576,34045711,AMPARTS LP,AMPARTS LP,-,9117 SAN MATEO DR STE C,-,LAREDO,TX,A,Accepted original DUNS based on input data given,79593576,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find partially matching company name where address is different,,June,Headquarters,"Amparts Sourcing, Inc.","9117 San Mateo Dr Ste C Laredo, TX 78045-8748, United States ",956-727-3933 ,-,79593576
,22252059,109146170,VISTAPRINT,VISTAPRINT,-,95 HAYDEN AVE,-,LEXINGTON,MA,E,After research on the web found Business but no DUNS,-,"We could find existing DUNS on hoovers where company name as ""Production Testing"" and address matches. After research we could find company business on web, but there is no DUNS available for the obligor.",http://www.mapquest.com/us/massachusetts/business-lexington/vistaprint-265878072,-,,Production Testing," 95 Hayden Ave, Lexington, MA, 2421-7942, United States ",781-652-6605,-,-
,928661016,41331633,S & J SPORTS INC,S J SPORTS INC,-,2211 S FLORIDA AVE,-,LAKELAND,FL,A,Accepted original DUNS based on input data given,928661016,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name and address.,,June,Headquarters,"S & J SPORTS, INC.","2211 S Florida Ave Lakeland, FL 33803-7226, United States ",863-688-7757 ,-,928661016
,621121904,626556054,COLEMAN INTERNATIONAL,COLEMAN INTERNATIONAL,-,2500 COMMONWEALTH AVE,-,NORTH CHICAGO,IL,A,Accepted original DUNS based on input data given,621121904,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name and address.,,June,Single Location,Coleman Holding Company (inc) (del),"2500 Commonwealth Ave North Chicago, IL 60064-3307, United States ",847-689-9090 ,-,-
,43499108,784839149,PBJS INC,PBJS INC,-,"424 2ND AVE W, 5TH F",-,SEATTLE,-,B,After research on the web accept original DUNS,784839149,We could find no company name with JUNE DUNS. For MAY DUNS we could find input company name and address matches.,,May,Headquarters,"Pbjs, Inc.","424 2nd Ave W Seattle, WA 98119-4013, United States ",206-239-9660 ,-,784839149
,7807337,79903878,KOREIN TILLERY,KOREIN TILLERY,-,10 EXECUTIVE WOODS CT,-,SWANSEA,IL,D,After research on the web found possible DUNS,007807337 / 079903878,"On hoovers for JUNE DUNS we found company name ""Carr Korein Kunin Tillery Mont"" and address matches completely and for MAY DUNS we found company name ""Carr Korein Tillery LLC"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,Carr Korein Kunin Tillery Mont,"10 Executive Woods Ct Swansea, IL 62226-2030, United States ",618-277-1198 ,007807337 / 079903878,79903878
,827113874,780129289,ADVANCED VIDEO COMM,ADVANCED VIDEO COMM,-,633W W 5TH ST FL 68,-,LOS ANGELES,CA,A,Accepted original DUNS based on input data given,827113874,We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find no company name and address,,June,Single Location,"Advanced Video Communications, Inc.","633 W 5th St Fl 68 Los Angeles, CA 90071-2005, United States ",213-670-0212 ,-,-
