Sr. No.,Jun DUNs,May DUNs,legal_nm,dba_nm,alt_bus_nm,bus1_address1,bus1_address2,bus1_city,bus1_state_cd,Action Code,Action Code Details,Final DUNS,Comments,Weblinks,June/May,Location,Company Name on D&B,Address on D&B,Contact Number,DUNS As Per CP,Headquarter DUNS
,4062853,70722467,MARTIN BISCHOFF ETAL,MARTIN BISCHOFF ETAL,,888 SW 5TH AVE,,PORTLAND,OR,B,After research on the web accept original DUNS,70722467,We could find different company name with JUNE DUNS where address matches different. MAY DUNS we could find input company name and address matches.,,May,Single Location,Martin Bischoff Templeton Langslet & Hoffman,"888 Sw 5th Ave Ste 900
Portland, OR 97204-2023, 
United States",-503-224-3113 ,,
,106524168,969669472,CINNABAR CALIFORNIA,CINNABAR CALIFORNIA,,4571 ELECTRONICS PL,,LOS ANGELES,CA,D,After research on the web found possible DUNS,106524168/969669472,"On hoovers for JUNE DUNS we found company name ""Cinnabar California, Inc."". and address matches completely and for MAY DUNS we found company name ""Cinnabar"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location,"Cinnabar California, Inc.","4571 Electronics Pl
Los Angeles, CA 90039-1007, 
United States",818-842-8190 ,106524168/969669472,
,69964625,956082916,CHICAGO COMMONS ASSC,CHICAGO COMMONS ASSC,,515 E 50TH ST # 200,,CHICAGO,IL,A,Accepted original DUNS based on input data given,69964625,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where ccomplete address matches.,,June,Headquarters,Chicago Commons Association,"515 E 50th St
Chicago, IL 60615-2401, 
United States",773-638-5600 ,,
,83172924,929466142,YOUNG ELECTRIC CO,YOUNG ELECTRIC CO,,195 ERIE ST,,SAN FRANCISCO,CA,D,After research on the web found possible DUNS,083172924/929466142,"On hoovers for JUNE DUNS we found company name ""Young Electric Co. Inc.."". and address matches completely and for MAY DUNS we found company name ""Young Communications Inc"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location,Young Electric Co. Inc.,"195 Erie St
San Francisco, CA 94103-2416, 
United States",415-648-3355 ,083172924/929466142,
,64085863,830546573,LIFE INVESTMENTS INC,LIFECARE INVESTMENTS,,640 CLEVELAND ST,,ELYRIA,OH,D,After research on the web found possible DUNS,830546573/064085863,"On hoovers for JUNE DUNS we found company name ""Lifecare Foundation"". and address matches completely and for MAY DUNS we found company name ""Lifecare Ambulance Inc."" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,Lifecare Foundation,"640 Cleveland St
Elyria, OH 44035-4104, 
United States",440-365-1140 ,830546573/064085863,
,79770166,14316785,BURNING MAN PROJECT,BURNING MAN PROJECT,,660ALABAMASTRT4THFL,,SAN FRANCISCO,,D,After research on the web found possible DUNS,79770166/014316785,"On hoovers for JUNE DUNS we found company name ""Burning Man Project"". and address matches completely and for MAY DUNS we found company name ""BLACK ROCK CITY LLC"" and address matches completely,company name match in tradestyle. So both JUNE and MAY DUNS are considered.",,June/May,Single Location,Burning Man Project,"660 Alabama St Fl 4
San Francisco, CA 94110-2008, 
United States",415-865-3800 ,79770166/014316785,
,61108197,173479713,KUTZTOWN AUTO,KUTZTOWN AUTO CO,,14165 KUTZTOWN RD,,FLEETWOOD,PA,D,After research on the web found possible DUNS,61108197/173479713,"On hoovers for JUNE DUNS we found company name ""Kutztown Auto Company"". and address matches completely and for MAY DUNS we found company name ""CSC Auto Co"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location,Kutztown Auto Company,"14165 Kutztown Rd
Fleetwood, PA 19522-8658, 
United States",610-683-8800 ,61108197/173479713,
,78321113,957468960,JACKS TIRE INVSTMNT,JACKS TIRE INVSTMNT,,1795 N MAIN ST,,LOGAN,UT,D,After research on the web found possible DUNS,078321113/957468960,"On hoovers for JUNE DUNS we found company name ""Jack's Tire & Oil Management Company, Inc."". and address matches completely and for MAY DUNS we found company name ""Jack's Tire & Oil Management Company, Inc"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,"Jack's Tire & Oil Management Company, Inc.","1795 N Main St
North Logan, UT 84341-1921, 
United States",435-752-7811 ,078321113/957468960,
,832376326,45467230,EL DORADO FURNITURE,EL DORADO FURNITURE,,4200 NW 167TH ST,,OPA LOCKA,FL,D,After research on the web found possible DUNS,832376326/045467230,"On hoovers for JUNE DUNS we found company name ""Eldorado Furniture."". and address matches completely and for MAY DUNS we found company name ""El Dorado Furniture Corp"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,Eldorado Furniture,"4200 Nw 167th St
Opa Locka, FL 33054-6112, 
United States",305-624-2400 ,832376326/045467230,
,39978254,135032584,LION MOTORS INC,LION MOTORS INC,,3000 E CAPITOL EXPY,,SAN JOSE,CA,E,After research on the web found Business but no DUNS,," We could find existing DUNS on hoovers where company name as ""LION MOTORS, INC. and address doesn't match. 
After research we could find company business on web, but there is no DUNS available for the obligor.",http://webcache.googleusercontent.com/search?q=cache:http://www.manta.com/c/mmf2k3t/lion-motors-inc&gws_rd=cr&ei=_BsbV_7gCYml0ATI-bm4DA,,,,,,,
,786100123,626156819,XIMEDICA LLC,XIMEDICA LLC,,55 DUPONT DR,,PROVIDENCE,RI,A,Accepted original DUNS based on input data given,786100123,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could not find anything.,,June,Headquarters,"Ximedica, LLC","55 Dupont Dr
Providence, RI 02907-3105, 
United States

Phone: +1-401-33",401-330-3163 ,,
,609585059,78508682,MASTER RIG INTERNATIONAL LLLP,MASTER RIG INTERNATIONAL LLLP,,6400 ROMONA BLVD,,HOUSTON,TX,A,Accepted original DUNS based on input data given,609585059,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where ccomplete address matches.,,June,Single Location,Master Rig International L.L.L.P.,"6400 Romona Blvd
Houston, TX 77086-3313, 
United States",281-931-1118 ,,
,26906876,166350566,FRITZS PHARMACY,FRITZS PHARMACY,,370 SENECA TRL,,RONCEVERTE,WV,A,Accepted original DUNS based on input data given,26906876,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where ccomplete address matches.,,June,Headquarters,FRITZ'S PHARMACY AND WELLNESS CENTER,"8706 Seneca Trl S
Ronceverte, WV 24970-8372, 
United States",304-645-1890 ,,
,784983236,53352487,MARIA FLOWERS INTERN,MARIA FLOWERS INTERN,,2500 NW 79TH AVE STE 278,,DORAL,FL,A,Accepted original DUNS based on input data given,784983236,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where ccomplete address matches.,,June,Single Location,"Maria Flowers International, Inc","2500 Nw 79th Ave
Doral, FL 33122-1089, 
United States",305-477-2883 ,,
,56246235,56374460,BENEDICTINE SISTERS,BENEDICTINE SISTERS,,6101 E LAKE RD,,ERIE,PA,D,After research on the web found possible DUNS,56246235/056374460,"On hoovers for JUNE DUNS we found company name ""Benedictine Sisters"". and address matches completely and for MAY DUNS we found company name ""Emmaus Ministries of The Benedictine SIS"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location,Benedictine Sisters,"6101 E Lake Rd
Erie, PA 16511-1530, 
United States",814-899-0614 ,56246235/056374460,
,79670689,80124241,SUTTER INSTRUMENT,SUTTER INSTRUMENT,,1 DIGITAL DR,,NOVATO,CA,D,After research on the web found possible DUNS,080124241/079670689,"On hoovers for JUNE DUNS we found company name ""Sutter Instrument Corp."". and address matches completely and for MAY DUNS we found company name ""Sutter Instrument Corp"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location,Sutter Instrument Corp.,"1 Digital Dr
Novato, CA 94949-5703, 
United States",415-883-0128 ,080124241/079670689,
,37507997,2763423,CAPITAL FINANCIAL,CAPITAL FINANCIAL,,6600 ROCKLEDGE DR,,BETHESDA,MD,D,After research on the web found possible DUNS,037507997/002763423,"On hoovers for JUNE DUNS we found company name ""Financial Capital"". and address matches completely and for MAY DUNS we found company name ""Myd Market, Inc."" and address matches completely.Company name match in tradestyle. So both JUNE and MAY DUNS are considered.",,June/May,Single Location,Financial Capital,"6600 Rockledge Dr
Bethesda, MD 20817-1806, 
United States",301-896-9827 ,037507997/002763423,
,78271159,843911855,CRISP WIRELESS,CRISP MEDIA INC,,545 8TH AVE FL 20,,NEW YORK,NY,D,After research on the web found possible DUNS,078271159/843911855,"On hoovers for JUNE DUNS we found company name ""Crisp Media, Inc."". and address matches completely and for MAY DUNS we found company name ""Crisp Wireless Inc"" and address matches completely.Company name match in tradestyle. So both JUNE and MAY DUNS are considered.",,June/May,Single Location,"Crisp Media, Inc.","545 8th Ave Fl 20
New York, NY 10018-2402, 
United States",212-557-1850 ,078271159/843911855,
,49545514,826871787,LELAND MANUFACTURING,KNU LLC,,1 BEST DR,,FERDINAND,IN,A,Accepted original DUNS based on input data given,49545514,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could not find anything.,,June,Single Location,Leland Manufacturing,"1 Best Dr
Ferdinand, IN 47532-9537, 
United States",812-367-2068 ,,
,56233296,4609298,AM NATIONAL STDS INSTITUTE,AM NATIONAL STDS INSTITUTE,,25 W 43RD ST FL 4,,NEW YORK,NY,B,After research on the web accept original DUNS,4609298,We could find different company name with JUNE DUNS where address matches different. MAY DUNS we could find input company name and address matches.,,May,Branch,"AMERICAN NATIONAL STANDARDS INSTITUTE, INCORPORATED","25 W 43rd St Fl 4
New York, NY 10036-7422, 
United States",212-642-4880,,73294837
,623884926,119500556,TENCEL INC.,LENZING FIBERS INC,,12950 HIGHWAY 43 N,,AXIS,AL,D,After research on the web found possible DUNS,623884926/119500556,"On hoovers for JUNE DUNS we found company name ""Tencel Inc"". and address matches completely and for MAY DUNS we found company name ""Lenzing Fibers Inc."" and address matches completely.Company name match in tradestyle. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,Tencel Inc,"12950 Highway 43 N
Axis, AL 36505-4324, 
United States",251-679-2811 ,623884926/119500556,
,968638531,877175075,TRATON HOMES LLC,TRATON HOMES LLC,,720 KENNESAW AVE NW,,MARIETTA,GA,D,After research on the web found possible DUNS,968638531/877175075,"On hoovers for JUNE DUNS we found company name ""Traton Homes, LLC"". and address matches completely and for MAY DUNS we found company name ""Poston Properties Inc"" and address matches completely.Company name match in tradestyle. So both JUNE and MAY DUNS are considered.",,June/May,Single Location,"Traton Homes, LLC","720 Kennesaw Ave Nw
Marietta, GA 30060-6909, 
United States",770-427-9064 ,968638531/877175075,
,949696561,3170380,CHILDRENS RIGHTS INC,CHILDRENS RIGHTS INC,,330 7TH AVE FL 4,,NEW YORK,NY,A,Accepted original DUNS based on input data given,949696561,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where ccomplete address matches.,,June,Single Location,"Children's Rights, Inc.","330 7th Ave Fl 4
New York, NY 10001-5270, 
United States",212-683-2210 ,,
,621875348,788730914,GEORG JENSEN INC,GEORG JENSEN INC,,580 BROADWAY RM 506,,NEW YORK,NY,A,Accepted original DUNS based on input data given,621875348,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could not find anything.,,June,Headquarters,Georg Jensen Inc,"580 Broadway
New York, NY 10012-5229, 
United States",212-850-9830 ,,
,29036183,32630433,STOMMEL INC,STOMMEL INC,,4707 NORTHGATE BLVD,,SACRAMENTO,CA,A,Accepted original DUNS based on input data given,29036183,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where ccomplete address matches.,,June,Single Location,"Stommel, Inc.","4707 Northgate Blvd
Sacramento, CA 95834-1120, 
United States",916-646-6626 ,,
,362222929,9407963,ASPECT FOUNDATION,ASPECT FOUNDATION,,211 SUTTER ST # FL10,,SAN FRANCISCO,CA,A,Accepted original DUNS based on input data given,362222929,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could not find anything.,,June,Headquarters,Aspect Foundation Inc,"211 Sutter St Fl 10
San Francisco, CA 94108-4443, 
United States",415-228-8050 ,,
,831222133,787059153,MPD CHEMICALS LLC,MPD CHEMICALS LLC,,4667 SOMERTON RD,,TREVOSE,PA,D,After research on the web found possible DUNS,787059153/831222133,"On hoovers for JUNE DUNS we found company name ""Mpd Holdings, LLC"". and address matches completely and for MAY DUNS we found company name ""MPD CHEMICALS, LLC"" and address matches completely.Company name match in tradestyle. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,"Mpd Holdings, LLC","4667 Somerton Rd Ste I
Trevose, PA 19053-6754, 
United States",215-364-1155 ,787059153/831222133,
,118172246,15985403,CLONTECH LABS INC,CLONTECH LABS INC,,1290 TERRA BELLA AVE,,MOUNTAIN VIEW,CA,A,Accepted original DUNS based on input data given,118172246,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where ccomplete address matches.,,June,Headquarters,"CLONTECH LABORATORIES, INC.","1290 Terra Bella Ave
Mountain View, CA 94043-1837, 
United States",650-237-5700 ,,
,78364954,4069514,SIGNATURE BRANDS LLC,SIGNATURE BRANDS LLC,,1930 SW 38TH AVE,,OCALA,FL,F,After research on the web found no Business and no DUNS,,"We could find existing DUNS on hoovers where company name as ""SIGNATURE BRANDS, LLC"" and address doesn't match. Also after research on web we could not find company business.",,,,,,,,
,928427038,71473483,FRESH GRILL LLC,FRESH GRILL LLC,,111 E GARRY AVE,,SANTA ANA,CA,D,After research on the web found possible DUNS,928427038/071473483,"On hoovers for JUNE DUNS we found company name ""Fresh Grill, LLC"". and address matches completely and for MAY DUNS we found company name ""Fresh Grill Foods LLC"" and address matches completely.Company name match in tradestyle. So both JUNE and MAY DUNS are considered.",,June/May,Single Location,"Fresh Grill, LLC","111 E Garry Ave
Santa Ana, CA 92707-4201, 
United States",714-444-2126 ,928427038/071473483,
,961994451,960215085,ESS INC.,ESS INC,,15 WORTH ST,,SOUTH HACKENSACK,NJ,E,After research on the web found Business but no DUNS,," We could find existing DUNS on hoovers where company name as ""Electronic Service Solutions Inc"" and address doesn't match. 
After research we could find company business on web, but there is no DUNS available for the obligor.",http://webcache.googleusercontent.com/search?q=cache:http://www.yellowpages.com/south-hackensack-nj/mip/ess-inc-15538983&gws_rd=cr&ei=LCUbV8SiOMeq0QSF3ZmADA,,,,,,,
,57903666,68279991,ST JOSEPHS COLLEGE,ST JOSEPHS COLLEGE,,245 CLINTON AVE,,BROOKLYN,NY,D,After research on the web found possible DUNS,57903666/068279991,"On hoovers for JUNE DUNS we found company name ""St Josephs College"". and address matches completely and for MAY DUNS we found company name ""St Joseph's College New York"" and address matches completely.Company name match in tradestyle. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,St Josephs College,"265 Clinton Ave
Brooklyn, NY 11205-3602, 
United States",718-636-6800 ,57903666/068279991,
,958464653,3615908,RHONE GROUP LLC,RHONE GROUP LLC,,630 5TH AVE FL 27,,NEW YORK,NY,A,Accepted original DUNS based on input data given,958464653,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where ccomplete address matches.,,June,Headquarters,Rhone Group LLC,"630 5th Ave Ste 2710
New York, NY 10111-2798, 
United States",212-218-6700 ,,
,96752535,64353175,TRANS GLOBAL SOL INC,TRANSGLOBAL SOL INC,,PO BOX 1998,,NEDERLAND,TX,E,After research on the web found Business but no DUNS,," We could find existing DUNS on hoovers where company name as ""TRANS-GLOBAL SOLUTIONS, INC."" and address doesn't match. 
After research we could find company business on web, but there is no DUNS available for the obligor.",http://www.tgsgroup.com/,,,,,,,
,10976776,28769615,CREATIVE CO OP,CREATIVE COOP INC,,6000FREEPORT AVE#101,,MEMPHIS,,B,After research on the web accept original DUNS,28769615,We could find different company name with JUNE DUNS where address matches different. MAY DUNS we could find input company name and address matches.,,May,Single Location,"Creative Co-Op, Inc.","6000 Freeport Ave Ste 101
Memphis, TN 38141-8394, 
United States",901-333-0133 ,,
,58065707,830991662,ARKWRIGHT INC,ARKWRIGHT INC,,538 MAIN STREET,,FISKEVILLE,,D,After research on the web found possible DUNS,58065707/830991662,"On hoovers for JUNE DUNS we found company name ""ARKWRIGHT ADVANCED COATING, INC."". and address matches completely and for MAY DUNS we found company name ""Oce North America, Inc."" and address matches completely.Company name match in tradestyle. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Branch,"ARKWRIGHT ADVANCED COATING, INC.","538 Main St
Fiskeville, RI 02823, 
United States",401-821-1000 ,58065707/830991662,
,147806574,795953400,HEARTLAND COMM GROUP,HEARTLAND COMM GROUP,,1003 CENTRAL AVE,,FORT DODGE,IA,A,Accepted original DUNS based on input data given,147806574,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where ccomplete address matches.,,June,Headquarters,"Heartland Communications Group, Inc","1003 Central Ave
Fort Dodge, IA 50501-4042, 
United States",515-955-1600 ,,
,80796428,95099987,LIFEPATH INC,LIFEPATH INC,,3500 HIGH POINT BLVD,,BETHLEHEM,PA,D,After research on the web found possible DUNS,80796428/095099987,"On hoovers for JUNE DUNS we found company name ""Lifepath, Inc."". and address matches completely and for MAY DUNS we found company name ""Lifepath, Inc."" and address matches completely.Company name match in tradestyle. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Branch,"Lifepath, Inc.","3500 High Point Blvd
Bethlehem, PA 18017-7803, 
United States",610-866-1930 ,80796428/095099987,
,844471552,7997805,MICHIGAN KIDNEY CON,MICHIGAN KIDNEY CON,,1886 W AUBURN RD,,ROCHESTER,MI,D,After research on the web found possible DUNS,844471552/007997805,"On hoovers for JUNE DUNS we found company name ""Michigan Kidney Consultant PC"". and address matches completely and for MAY DUNS we found company name ""Michigan Kidney Consultant PC"" and address matches completely.Company name match in tradestyle. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Branch,Michigan Kidney Consultant PC,"1886 W Auburn Rd Ste 400
Rochester Hills, MI 48309-3865, 
United States",248-290-3111 ,844471552/007997805,
,5295399,9524910,BELL AUTOMOTIVE,BELL AUTOMOTIVE,,18940 N PIMA RD STE 200,,SCOTTSDALE,AZ,A,Accepted original DUNS based on input data given,5295399,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where ccomplete address matches.,,June,Headquarters,"Bell Automotive Products, Inc.","18940 N Pima Rd Ste 200
Scottsdale, AZ 85255-5395, 
United States",480-991-5055 ,,
,938114642,34889848,Z TECH INC,ZTECH INC,,6932 4TH ST NW,,LOS RANCHOS,NM,A,Accepted original DUNS based on input data given,938114642,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where ccomplete address matches.,,June,Single Location,"Z-Tech, Inc.","6932 4th St Nw
Los Ranchos, NM 87107-6119, 
United States",505-345-2222 ,,
,79540780,123153285,AG FORTE LLC,WILLMAR POULTRY CO,,17851 LAWRENCE 2200,,AURORA,MO,D,After research on the web found possible DUNS,079540780/123153285,"On hoovers for JUNE DUNS we found company name ""Willmar Poultry Company, Inc."". and address matches completely and for MAY DUNS we found company name ""Michigan Kidney Consultant PC"" and address matches completely.Company name match in tradestyle. So both JUNE and MAY DUNS are considered.",,June/May,Branch / Single Location,"Willmar Poultry Company, Inc.","17851 Lawrence 2200
Aurora, MO 65605-1139, 
United States",417-678-5021,079540780/123153285,
,120877568,58378048,UNIVERSAL FLOORING,UNIVERSAL FLOORING,,15573 COMMERCE LN,,HUNTINGTON BEACH,CA,D,After research on the web found possible DUNS,58378048/120877568,"On hoovers for JUNE DUNS we found company name ""Universal Flooring Systems, Inc."". and address matches completely and for MAY DUNS we found company name ""UNIVERSAL FLOORING SERVICES"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location,"Universal Flooring Systems, Inc.","15573 Commerce Ln
Huntington Beach, CA 92649-1601, 
United States",714-373-1136 ,58378048/120877568,
,78432488,16139193,RELIANCE HEALTH CARE,RELIANCE HEALTH CARE,,824 SALEM RD STE 210,,CONWAY,AR,D,After research on the web found possible DUNS,78432488 / 16139193,"On hoovers for JUNE DUNS we found company name ""Reliance Health Care, Inc."". and address matches completely and for MAY DUNS we found company name ""Reliance Health Care Management"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,"Reliance Health Care, Inc.","824 Salem Rd Ste 210
Conway, AR 72034-4855, 
United States",501-932-0050 ,78432488 / 16139193,
,67524799,8285686,RUBBERCRAFT CORP,RUBBERCRAFT CORP,,3701 E CONANT ST,,LONG BEACH,CA,D,After research on the web found possible DUNS,067524799/008285686,"On hoovers for JUNE DUNS we found company name ""Rubber Craft."". and address matches completely and for MAY DUNS we found company name ""Rubbercraft Corporation of California, Ltd."" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,Rubber Craft,"3791 E Conant St
Long Beach, CA 90808, 
United States",562-354-2800 ,067524799/008285686,
,103955022,74913372,GRAMMER INDUSTRIES,GRAMMER IND,,3505 PELHAM RD,,GREENVILLE,SC,D,After research on the web found possible DUNS,103955022 / 74913372,"On hoovers for JUNE DUNS we found company name ""Grammer Industries, Inc."". and address matches completely and for MAY DUNS we found company name ""Grammer Aktiengesellschaft"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Branch,"Grammer Industries, Inc.","3505 Pelham Rd Ste C
Greenville, SC 29615-4154, 
United States",864-284-9616 ,103955022/074913372,
,78690820,836915996,CITYMEALS ON WHEELS,CITYMEALSONWHEELS,,355 LEXINGTON AVE,,NEW YORK,NY,D,After research on the web found possible DUNS,78690820/836915996,"On hoovers for JUNE DUNS we found company name ""CITYMEALS-ON-WHEELS"". and address matches completely and for MAY DUNS we found company name ""Citymeals-On-Wheels, USA"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location,CITYMEALS-ON-WHEELS,"355 Lexington Ave
New York, NY 10017-6603, 
United States",212-687-1234 ,78690820/836915996,
,40678779,83702738,MONTANA SUNDOWN INC,WHITERIVER CONTRCTNG,,1883 US HIGHWAY 93 S,,HAMILTON,MT,D,After research on the web found possible DUNS,40678779/083702738,"On hoovers for JUNE DUNS we found company name ""WHITE RIVER CONTRACTING, LLC"". and address matches completely and for MAY DUNS we found company name ""Rocky Mountain Homes"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location,"WHITE RIVER CONTRACTING, LLC","1883 Us Highway 93 S
Hamilton, MT 59840-9761, 
United States",406-363-5680 ,40678779/083702738,
,8782104,16412702,POHANKA AUTO GROUP,POHANKA AUTO GROUP,,1772 RITCHIE STATION CT,,CAPITOL HGTS,MD,D,After research on the web found possible DUNS,8782104/016412702,"On hoovers for JUNE DUNS we found company name ""Pohanka Imports Inc"". and address matches completely and for MAY DUNS we found company name ""Pohanka Auto Leasing, Inc."" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location,Pohanka Imports Inc,"1772 Ritchie Station Ct
Capitol Heights, MD 20743-5065, 
United States",301-899-7800 ,8782104/016412702,
,31844946,834544038,MARK ANTHONY BRANDS,MARK ANTHONY BRANDS,,328 S JEFFERSON ST STE 1050,,CHICAGO,IL,A,Accepted original DUNS based on input data given,31844946,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where ccomplete address matches.,,June,Single Location,MARK ANTHONY BRANDS INC.,"328 S Jefferson St # 10
Chicago, IL 60661-5614, 
United States",312-715-9210 ,,
,157524273,150139868,FRANZEN GRAPHICS INC,FRANZEN GRAPHICS INC,,5300 STATE HIGHWAY 42,,SHEBOYGAN,WI,D,After research on the web found possible DUNS,157524273/150139868,"On hoovers for JUNE DUNS we found company name ""Franzen Graphics, Inc."". and address matches completely and for MAY DUNS we found company name ""EVENT SOLUTIONS LLC"" and address matches completely.company name match in tradestyle. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,"Franzen Graphics, Inc.","5300 State Highway 42
Sheboygan, WI 53083-1813, 
United States",920-565-4656 ,157524273/150139868,
,152821575,131159097,COLLATERAL HOLDINGS,COLLATERAL HOLDINGS,,1900 CRESTWOOD BLVD,,IRONDALE,AL,A,Accepted original DUNS based on input data given,152821575,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where ccomplete address matches.,,June,Headquarters,Collateral Holdings Ltd,"1900 Crestwood Blvd #300
Irondale, AL 35210-2051, 
United States",205-957-5473 ,,
,41940115,43362714,HOLLANDER INTERNATIONAL STRG,HOLLANDER INTERNATIONAL STRG,,1801 PRATT BLVD,,ELK GROVE VILLAGE,IL,D,After research on the web found possible DUNS,41940115/043362714,"On hoovers for JUNE DUNS we found company name ""HOLLANDER INTERNATIONAL STORAGE AND MOVING COMPANY INC"". and address matches completely and for MAY DUNS we found company name ""HOLLANDER STORAGE & MOVING CO INC"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,HOLLANDER INTERNATIONAL STORAGE AND MOVING COMPANY INC,"1801 Pratt Blvd
Elk Grove Village, IL 60007-5904, 
United States",847-439-2140 ,41940115/043362714,
,849526942,173604463,CSEA EMP BENEFIT FND,CSEA EMP BENEFIT FND,,ONE LEAR JET LN S-1,,LATHAM,,D,After research on the web found possible DUNS,849526942/173604463,"On hoovers for JUNE DUNS we found company name ""C S E A Albany Regional Ofc"". and address matches completely and for MAY DUNS we found company name ""THE CIVIL SERVICE EMPLOYEES ASSOCIATION, INC."" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Branch,C S E A Albany Regional Ofc,"1 Lear Jet Ln Ste 2
Latham, NY 12110-2313, 
United States",518-785-4400 ,849526942/173604463,
,52346049,78096732,CCI COLOR CONVERTING,CCI COLOR CONVERTING,,3535 SW 56TH ST,,DES MOINES,IA,A,Accepted original DUNS based on input data given,52346049,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where ccomplete address matches.,,June,Single Location,Color Converting LLC,"3535 Sw 56th St
Des Moines, IA 50321-9622, 
United States",515-471-2100,,
,791275261,791039881,ROWE FINE FURN INC,ROWE FINE FURN INC,,2121 GARDNER ST,,ELLISTON,VA,D,After research on the web found possible DUNS,791275261/791039881,"On hoovers for JUNE DUNS we found company name ""Rowe Fine Furniture, Inc."". and address matches completely and for MAY DUNS we found company name ""Rowe Fine Furniture, Inc."" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Branch,"Rowe Fine Furniture, Inc.","2121 Gardner St
Elliston, VA 24087-3055, 
United States",540-444-7693 ,791275261/791039881,
,148705291,608883547,PROJECT DEVELOPMENT,PROJECT DEVELOPMENT,,3715NORTHSIDE PKY NW,,400-700 ATLANTA,,A,Accepted original DUNS based on input data given,148705291,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where ccomplete address matches.,,June,Headquarters,"Project Development Services, Inc.","3715 Nrthsde Nw 400-700 Bldg 400
Atlanta, GA 30327, 
United States",404-869-9300 ,,
,31024442,151590668,PRAIRIE LAKES HEALTH,PRAIRIE LAKES HEALTH,,401 9TH AVE NW,,WATERTOWN,SD,B,After research on the web accept original DUNS,151590668,We could find different company name with JUNE DUNS where address matches different. MAY DUNS we could find input company name and address matches.,,May,Headquarters,"Prairie Lakes Health Care System, Inc","401 9th Ave Nw
Watertown, SD 57201-1548, 
United States",605-882-7000 ,,
,139726538,961557167,VERTICAL CAPITAL LLC,VERTICAL CAPITAL LLC,,437 MADISON AVE,,NEW YORK,NY,A,Accepted original DUNS based on input data given,139726538,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could not find anything.,,June,Headquarters,"Vertical Capital, LLC","437 Madison Ave Fl 39
New York, NY 10022-7012, 
United States",212-786-5300 ,,
