Sr. No.,Jun DUNs,May DUNs,legal_nm,dba_nm,alt_bus_nm,bus1_address1,bus1_address2,bus1_city,bus1_state_cd,Action Code,Action Code Details,Final DUNS,Comments,Weblinks,June/May,Location,Company Name on D&B,Address on D&B,Contact Number,DUNS As Per CP,Headquarter DUNS
,13612923,831773739,DOOSAN INFRACORE INT,DOOSAN INFRACORE INT,,PO BOX 5556,,BISMARCK,ND,A,Accepted original DUNS based on input data given,13612923,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find  same company name where different address matches.
",,June,Branch,"Doosan Infracore International, Inc.","521 S 22nd St
Bismarck, ND 58504-6100, 
United States",701-222-5000 ,,
,150419575,155521250,UNITED NATURAL FOODS,UNITED NATURAL FOODS,,PO BOX 567,,KEENE,NH,B,After research on the web accept original DUNS,155521250,"We could find same company name with JUNE DUNS where address doesn't  match. 
For MAY DUNS we could find input company name and address matches.

",,May,Branch,"United Natural Foods, Inc","Keene, NH 03431, 
United States",,,
,79824737,65929292,CISCO SYSTEMS INC,CISCO SYSTEM INC,,560 MCCARTHY BLVD,,MILPITAS,CA,D,After research on the web found possible DUNS,079824737/065929292,"On hoovers for JUNE DUNS we found company name ""Cisco Systems, Inc."" and address matches completely and 
for MAY DUNS we found company name ""Cisco Systems, Inc."" and address matches partially. So both JUNE and MAY DUNS are considered.
",,June/May,Branch / Branch,"Cisco Systems, Inc.","560 Mccarthy Blvd
Milpitas, CA 95035-7908, 
United States",408-526-4000 ,079824737/065929292,
,79174944,27849561,PREMIER,PREMIER,,13034BALLANTYNE CORP,,PLACE CHARLOTTE,,D,After research on the web found possible DUNS,079174944/027849561,"On hoovers for JUNE DUNS we found company name ""Premier, Inc."" and address matches completely and 
for MAY DUNS we found company name ""PREMIER HEALTHCARE SOLUTIONS, INC."" and address matches partially. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters / Headquarters,"Premier, Inc.","13034 Ballantyne Corporate Pl
Charlotte, NC 28277-1498, 
United States",704-357-0022 ,079174944/027849561,
,38697942,962853656,MITEL NETWORKS INC,MITEL NETWORKS INC,,1146 N ALMA SCHOOL RD,,MESA,AZ,A,Accepted original DUNS based on input data given,38697942,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find different company name where different address matches.
",,June,Headquarters,"Mitel Networks, Inc.","1146 N Alma School Rd
Mesa, AZ 85201-3000, 
United States",480-961-9000 ,,
,831766113,84643803,NEUBERGER BERMAN GROUP,NEUBERGER BERMAN GROUP,,605 3RD AVE,,NEW YORK,NY,D,After research on the web found possible DUNS,831766113/084643803,"On hoovers for JUNE DUNS we found company name ""Neuberger Berman Group LLC"" and address matches completely and 
for MAY DUNS we found company name ""Neuberger Berman LLC"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters / Headquarters,Neuberger Berman Group LLC,"605 3rd Ave
New York, NY 10158-2199, 
United States",212-476-9000 ,831766113/084643803,
,52856671,830443573,WENDYS INTERNATIONAL INC,WENDYS RESTAURANTS,,1 DAVE THOMAS BLVD,,DUBLIN,OH,D,After research on the web found possible DUNS,52856671 / 830443573,"On hoovers for JUNE DUNS we found company name ""WENDY'S RESTAURANTS, LLC "" and address matches completely and for MAY DUNS we found company name "" WENDY'S INTERNATIONAL, LLC"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Headquarters,"WENDY'S RESTAURANTS, LLC","1 DAVE THOMAS BLVD , DUBLIN , OH",614-764-3100 ,52856671 / 830443573,
,52856671,830443573,WENDYS INTERNATIONAL INC,WENDYS RESTAURANTS,,1 DAVE THOMAS BLVD,,DUBLIN,OH,D,After research on the web found possible DUNS,52856671 / 830443573,"On hoovers for JUNE DUNS we found company name ""WENDY'S RESTAURANTS, LLC "" and address matches completely and for MAY DUNS we found company name "" WENDY'S INTERNATIONAL, LLC"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Headquarters,"WENDY'S RESTAURANTS, LLC","1 DAVE THOMAS BLVD , DUBLIN , OH",614-764-3100 ,52856671 / 830443573,
,933083750,15287533,K&L GATES,KL GATES,,1 LINCOLN ST,,BOSTON,MA,A,Accepted original DUNS based on input data given,933083750,"we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name with different address.
",,June,Single Location,K & L Gates LLP,"1 LINCOLN ST, BOSTON,MA",617-261-3119 ,,
,933083750,804126790,K&L GATES,KL GATES,,1 LINCOLN ST,,BOSTON,MA,A,Accepted original DUNS based on input data given,933083750, we could find JUNE DUNS on hoovers with input company name and address.for may duns we could not find any  result on hoovers.,,June,Single Location,K & L Gates LLP,"1 Lincoln St
Boston, MA 02111-2950, 
United States",617-261-3119 ,,
,555909746,2075695,ANDRITZ INC.,ANDRITZ USA INC,,5405 WINDWARD PKWY,,ALPHARETTA,GA,A,Accepted original DUNS based on input data given,555909746,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where  address is different.,,June,Headquarters,ANDRITZ (USA) INC.,"5405 WINDWARD PKWY # 100, ALPHARETTA, GA",770-640-2500 ,,
,29734193,197559029,RETINA HEALTH CENTER,RETINA HEALTH CENTER,,1567 HAYLEY LN STE 101,,FORT MYERS,FL,D,After research on the web found possible DUNS,29734193 / 197559029,"On hoovers for JUNE DUNS we found company name ""Retina Health Ctr"" and address matches completely and for MAY DUNS we found company name ""Retina Health Center, P.L."" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,RETINA HEALTH CTR,"1567 HAYLEY LN STE 101, FORT MYERS, FL",239-337-3337 ,29734193 / 197559029,
,22769685,55461479,STARKEY LABORATORIES,STARKEY LABORATORIES,,6600 WASHINGTON AVE S,,EDEN PRAIRIE,MN,D,After research on the web found possible DUNS,22769685 / 55461479,"On hoovers for JUNE DUNS we found company name ""Starkey Laboratory LLCr"" and address matches completely and for MAY DUNS we found company name ""STARKEY LABORATORIES, INC.."" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,STARKEY LABORATORY LLC,"6600 WASHINGTON AVE S, EDEN PRAIRIE, MN",952-947-4945 ,22769685 / 55461479,
,961952728,607442428,GAMESTOP,GAMESTOP,,625 WESTPORT PKWY,,GRAPEVINE,TX,D,After research on the web found possible DUNS,961952728 / 607442428,"On hoovers for JUNE DUNS we found company name ""GAMESTOP, INC."" and address matches completely and for MAY DUNS we found company name ""Gamestop Corp."" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Headquarters,"GAMESTOP, INC.","625 WESTPORT PKWY , GRAPEVINE , TX",817-424-2000 ,961952728 / 607442428,
,75238337,84977185,ABSG CONSULTING INC,ABSG CONSULTING INC,,16855 NORTHCHASE DR,,HOUSTON,TX,D,After research on the web found possible DUNS,75238337 / 84977185,"On hoovers for JUNE DUNS we found company name ""ABSG CONSULTING INC."" and address matches completely and for MAY DUNS we found company name ""ABSG CONSULTING INC."" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Branch,ABSG CONSULTING INC,"16855 NORTHCHASE DR , HOUSTON , TX",281-673-2800 ,75238337 / 84977185,44710341
,1830835,1709724,TURNER CORP,TURNER CORP,,250 W COURT ST,,CINCINNATI,OH,A,Accepted original DUNS based on input data given,1830835,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name and same address,,June,Branch,"250 W COURT ST STE 300 , CINCINNATI , OH",5137214224,513-721-4224 ,,
,123689531,128221186,FOOTLOCKER INC.,FOOTLOCKER INC,,112 W 34TH ST.3RD FL,,NEW YORK,,D,After research on the web found possible DUNS,123689531 / 128221186 / 602458531,"On hoovers for JUNE DUNS we found company name "" Footlocker.com, Inc."" and address matches completely and for MAY DUNS we found company name ""Foot Locker Sourcing, Inc. "" and address matches completely.After research on web found dUNS with company name ""FOOT LOCKER, INC. "" and address matches completely.",,June/May,Single Location / Single Location / Headquarters,"FOOT LOCKER, INC","112 W 34TH ST , NEW YORK , NY",212-720-3700 ,123689531 / 128221186 / 602458531,
,837667216,71570183,FREMANTLEMEDIA NA,FREMANTLEMEDIA NA,,2900 W ALAMEDA AVE,,BURBANK,CA,D,After research on the web found possible DUNS,837667216 / 71570183,"On hoovers for JUNE DUNS we found company name "" Fremantlemedia North America Inc"" and address matches completely and for MAY DUNS we found company name ""FREMANTLE PRODUCTIONS NORTH AMERICA, INC."" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,FREMANTLEMEDIA NORTH AMERICA INC,"2900 W ALAMEDA AVE , BURBANK , CA",818-748-1100 ,837667216 / 71570183,
,33596986,36324049,RELATED COMPANIES LP,RELATED CO LP,,423 W 55TH ST,,NEW YORK,NY,A,Accepted original DUNS based on input data given,33596986,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially/ccomplete address matches.,,June,Branch,"RELATED COMPANIES, L.P., THE","423 W 55TH ST FL 9 , NEW YORK , NY",212-586-0065 ,,36324049
,78783365,115080665,FISHER INVESTMENTS,FISHER INVESTMENTS,,5525 NW FISHER CREEK DR,,CAMAS,WA,A,Accepted original DUNS based on input data given,78783365,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is different.,,June,Single Location,FISHER INVESTMENTS,"5700 NW FISHER CREEK DR , CAMAS , WA",650-529-6132 ,,
,71494348,185260916,MEDCENTER ONE BIP,SANFORD BISMARCKBIP,,300 N 7TH ST,,BISMARCK,ND,D,After research on the web found possible DUNS,71494348 / 185260916,"On hoovers for JUNE DUNS we found company name "" SANFORD BISMARCK"" and address matches completely and for MAY DUNS we found company name ""Sanford Bismarck"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Branch,SANFORD BISMARCK,"300 N 7TH ST , BISMARCK , ND ",7013236000,71494348 / 185260916,
,39712984,830151408,LPL FINANCIAL CORP,LPL FINANCIAL LLC,,4707 EXECUTIVE DR,,SAN DIEGO,CA,A,Accepted original DUNS based on input data given,39712984,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where address is different.,,June,Headquarters,LPL FINANCIAL CORPORATION,"4707 EXECUTIVE DR , SAN DIEGO , CA",800-877-7210 ,,
,67231851,961606167,STATE OF CALIFORNIA,STATE OF CALIFORNIA,,707 3RD ST FL 6,,W SACRAMENTO,CA,D,After research on the web found possible DUNS,67231851/961606167,"On hoovers for JUNE DUNS we found company name""GENERAL SERVICES, CALIFORNIA DEPARTMENT OF"" and address matches completely and 
for MAY DUNS we found company name""California Department of General Services"" and address matches completely.So both JUNE and MAY DUNS are considered.
",,June/May,Branch/Headquarters,"GENERAL SERVICES, CALIFORNIA DEPARTMENT OF","707 3rd St, West Sacramento, CA 95605-2811,  United States",916-375-4623 ,67231851/961606167,961606167
,609953740,6932305,TECHNICOLOR USA INC,TECHNICOLOR USA INC,,101 W 103RD ST,,INDIANAPOLIS,IN,C,After research on the web found better DUNS,78877635,"On hoovers for JUNE DUNS we found company name not found and address matches not match and for MAY DUNS we found company name "" TECHNICOLOR USA, INC. "" and address matches not match.After research on web found better dUNS with company name "" TECHNICOLOR CONNECTED HOME USA LLC"" and address matches completely.",,-,Single Location,TECHNICOLOR CONNECTED HOME USA LLC,"101 W 103rd St
Indianapolis, IN 46290-1102, 
United States",317-587-6000 ,78877635,
,79619653,969033877,APL,APL,,6077 PRIMACY PKWY,,MEMPHIS,TN,D,After research on the web found possible DUNS,79619653/969033877,"On hoovers for JUNE DUNS we found company name ""APL "" and address matches completely and for MAY DUNS we found company name ""American President Lines, Ltd. "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location/Branch,APL,"6077 Primacy Pkwy
Memphis, TN 38119-5767, 
United States",,79619653/969033877,
,78653165,126229363,HITACHI AMERICA,HITACHI AMERICA,,1000 MARINA BLVD,,BRISBANE,CA,D,After research on the web found possible DUNS,78653165 / 126229363,"On hoovers for JUNE DUNS we found company name ""Hitachi America Ltd "" and address matches completely and for MAY DUNS we found company name ""Hitachi America Capital, Ltd. "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Branch / Single Location,Hitachi America Ltd,"1000 Marina Blvd Ste 500
Brisbane, CA 94005-1853, 
United States",650-827-6240 ,78653165 / 126229363,690541503
,798929597,78764119,HBC SOLUTIONS INC,IMAGINE COMMUNICATIO,,2600 NETWORK BLVD,,FRISCO,TX,E,After research on the web found Business but no DUNS,,"We could find existing DUNS on hoovers where company name as "" HBC SOLUTIONS INC"" and address doesn't match.After research we could find company business on web, but there is no DUNS available for the obligor.",http://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=26557567,,,,,,,
,962076498,152827577,SOURCE INTERLINK COS,TENTHE ENTHUSIAST N,,831 S DOUGLAS ST,,EL SEGUNDO,CA,A,Accepted original DUNS based on input data given,962076498,"we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name with different address.
",,June,Branch,"Source Interlink Companies, Inc.","831 S Douglas St Ste 100
El Segundo, CA 90245-4956, 
United States",813-675-3525 ,,556370831
,969665749,6098495,PABST HOLDINGS INC,PABST HOLDINGS INC,,121 INTERPARK BLVD,,SAN ANTONIO,TX,A,Accepted original DUNS based on input data given,969665749,"we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could not find anything.
",,June,Single Location,Pabst Retiree Health and Welfare Trust,"121 Interpark Blvd
San Antonio, TX 78216-1842, 
United States",210-299-6708 ,,
,116682027,105672153,INTERNATIONAL DATA GROUP,INTERNATIONAL DATA GROUP,,5 SPEEN ST,,FRAMINGHAM,MA,B,After research on the web accept original DUNS,105672153,"We could not find anything with JUNE DUNS. For MAY DUNS we could find input company name and address matches.
For MAY DUNS we could find input company name with partially address matches.
",,May,Branch,"International Data Group, Inc.","5 Speen St
Framingham, MA 01701-4665, 
United States",508-935-4719 ,,81568040
,556967347,138581322,INCYTE CORP,INCYTE CORP,,1801AUGUSTINE CUTOFF,,WILMINGTON,,A,Accepted original DUNS based on input data given,556967347,"we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name with different address.
",,June,Headquarters,Incyte Corporation,"1801 Augustine Cut Off
Wilmington, DE 19803-4404, 
United States",302-498-6700,,
,1627975,176697907,TEVA PHARMACEUTICALS,TEVA PHARMACEUTICALS,,1090 HORSHAM RD,,NORTH WALES,PA,A,Accepted original DUNS based on input data given,1627975,"we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name with different address.
",,June,Headquarters,"TEVA PHARMACEUTICALS USA, INC.","1090 Horsham Rd
North Wales, PA 19454-1505, 
United States",215-591-3000 ,,
,614659311,68194921,MERITAS LLC,MERITAS LLC,,630 DUNDEE RD FL 4,,NORTHBROOK,IL,A,Accepted original DUNS based on input data given,614659311,"we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could not find anything.
",,June,Headquarters,"Meritas, LLC","630 Dundee Rd Ste 400
Northbrook, IL 60062-2766, 
United States",877-637-4827 ,,
,835145301,791719982,AREVA NP INC.,AREVA NP INC,,3315 OLD FOREST RD,,LYNCHBURG,VA,A,Accepted original DUNS based on input data given,835145301,"we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name with different address.
",,June,Branch,Areva Inc,"3315 Old Forest Rd
Lynchburg, VA 24501-2912, 
United States",434-832-3000 ,,791719982
,933780512,1315613,THE NEW YORK TIMES,THE NEW YORK TIMES,,101 W MAIN ST STE 2000,,NORFOLK,VA,A,Accepted original DUNS based on input data given,933780512,"we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name with different address.
",,June,Branch,THE NEW YORK TIMES COMPANY,"101 W Main St Ste 2000
Norfolk, VA 23510-1768, 
United States",757-628-2000 ,,1315613
,78860766,15255780,DREAMTIX INC,DREAMTIX INC,,4224 KING ST,,ALEXANDRIA,VA,A,Accepted original DUNS based on input data given,78860766,"we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name with different address.
",,June,Single Location,"Dreamtix, Inc.","4900 Leesburg Pike #310
Alexandria, VA 22302-1103, 
United States",703-931-0916 ,,
,967493383,1670488,MAHARAM,MAHARAM,,74 HORSEBLOCK RD,,YAPHANK,NY,A,Accepted original DUNS based on input data given,967493383,"we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name with different address.
",,June,Branch,Maharam Fabric Corporation,"74 Horseblock Rd
Yaphank, NY 11980-9757, 
United States",631-582-3434 ,,1670488
,791611630,55020186,WANDERING WIFI LLC,AIRWATCH LLC,,1155 PERIMETER CTR,,ATLANTA,GA,A,Accepted original DUNS based on input data given,791611630,"we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name with different address.
",,June,Single Location,AIRWATCH LLC,"1155 Perimeter Ctr #100
Atlanta, GA 30338-5461, 
United States",470-247-4312 ,,
,22612775,126910079,YORK INS SERVICES GROUP,FOX HILL HOLDINGS,,99 CHERRY HILL RD,,PARSIPPANY,NJ,A,Accepted original DUNS based on input data given,22612775,"we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name with same address.
",,June,Headquarters,"Fox Hill Holdings, Inc.","99 Cherry Hill Rd
Parsippany, NJ 07054-1122, 
United States",212-734-1525 ,,
,968639588,10622399,TEXAS STATE UNIVRSTY,TEXAS STATE UNIVRSTY,,601 UNIVERSITY DR,,SAN MARCOS,TX,A,Accepted original DUNS based on input data given,968639588,"We could find JUNE DUNS on hoovers with input company name and partial address match. For MAY DUNS we could find different company name and address.

",,June,Single Location,Texas State University Research Foundation,"601 University Dr Dr589
San Marcos, TX 78666-4684, 
United States",512-245-2748 ,,
,43875088,808263813,INTERNATIONAL AUTMTIV CMPNNTS,INTERNATIONAL AUTMTIV CMPNNTS,,47785 W ANCHOR CT,,PLYMOUTH,MI,B,After research on the web accept original DUNS,808263813,"We could find different company name with JUNE DUNS where address does not matches. For MAY DUNS we could find input company name and address matches.
",,May,Single Location,"IAC Plymouth, LLC","47785 W Anchor Ct
Plymouth, MI 48170-2456, 
United States",734-207-7000 ,,
,942988700,129272584,VAN ANDEL INSTITUTE,VAN ANDEL INSTITUTE,,333 BOSTWICK AVE NE,,GRAND RAPIDS,MI,D,After research on the web found possible DUNS,942988700 / 129272584,"On hoovers for JUNE DUNS we found company name""Van Andel Institute""and address matches completely and 
for MAY DUNS we found company name""Van Andel Education Institute"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,"Single Location/Single Location
",Van Andel Institute,"333 Bostwick Ave Ne
Grand Rapids, MI 49503-2518, 
United States",616-234-5000 ,942988700 / 129272584,
,79174944,27849561,PREMIER INC,PREMIER INC,,13034BALLANTYNE CORP,,CHARLOTTE,,D,After research on the web found possible DUNS,"79174944/027849561
","On hoovers for JUNE DUNS we found company name""Premier, Inc.""and address matches completely and 
for MAY DUNS we found company name""PREMIER HEALTHCARE SOLUTIONS, INC"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Headquarters,"Premier, Inc.","13034 Ballantyne Corporate Pl
Charlotte, NC 28277-1498, 
United States",704-357-0022 ,79174944/027849561,
,51229602,2175313,MEDA PHARMACEUTICALS,MEDA PHARMACEUTICALS,,265 DAVIDSON AVE STE 300,,SOMERSET,NJ,D,After research on the web found possible DUNS,51229602/2175313,"On hoovers for JUNE DUNS we found company name""Meda Pharmaceuticals Inc.""and address matches completely and 
for MAY DUNS we found company name""Meda Pharmaceuticals Inc."" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Branch,Meda Pharmaceuticals Inc.,"265 Davidson Ave
Somerset, NJ 08873-4120, 
United States",732-564-2200 ,51229602/2175313,
,78287792,787874796,STARZ LLC,STARZ LLC,,8900 LIBERTY CIR,,ENGLEWOOD,CO,D,After research on the web found possible DUNS,78287792/787874796,"On hoovers for JUNE DUNS we found company name""Starz.""and address matches completely and 
for MAY DUNS we found company name""Starz, LLC."" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Headquarters,Starz,"8900 Liberty Cir
Englewood, CO 80112-7057, 
United States",720-852-7700 ,78287792/787874796,
,79239077,15963238,TRAVELPORT INC,TRAVELPORT INC,,300GALLERIA PY N4C5,,ATLANTA,,D,After research on the web found possible DUNS,"79239077/015963238
","On hoovers for JUNE DUNS we found company name""Travelport Limited.""and address matches completely and 
for MAY DUNS we found company name""Travelport LLC."" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Branch,Travelport Limited,"300 Galleria Pkwy Se
Atlanta, GA 30339-3153, 
United States",770-563-7400 ,"79239077/015963238
",
,4076071,132114369,ORLANDO UTILITIES CM,ORLANDO UTILITIES CO,,PO BOX 3193,,ORLANDO,FL,D,After research on the web found possible DUNS,4076071/132114369,"On hoovers for JUNE DUNS we found company name""ORLANDO UTILITIES COMMISSION.""and address matches completely and 
for MAY DUNS we found company name""ORLANDO UTILITIES COMMISSION"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Branch,ORLANDO UTILITIES COMMISSION,"100 W Anderson St
Orlando, FL 32801-4408, 
United States",407-246-2121 ,4076071/132114369,
,808481522,1936228,COINMACH CORP,SPIN HOLDCO INC,,303 SUNNYSIDE BLVD,,PLAINVIEW,NY,D,After research on the web found possible DUNS,808481522/1936228,"On hoovers for JUNE DUNS we found company name""Spin Holdco Inc.""and address matches completely and 
for MAY DUNS we found company name""COINMACH CORPORATION"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Headquarters,COINMACH CORPORATION,"303 Sunnyside Blvd #70
Plainview, NY 11803-1598, 
United States",516-349-8555 ,808481522/1936228,
,153608369,128598724,MEDICAL SPECIALTIES,MEDICAL SPECIALTIES,,800 TECHNOLOGY CENTER DR,,STOUGHTON,MA,D,After research on the web found possible DUNS,153608369/128598724,"On hoovers for JUNE DUNS we found company name""Medical Specialties Distributors, LLC""and address matches completely and 
for MAY DUNS we found company name""Medical Specialties Group, Inc."" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Single Location,"Medical Specialties Distributors, LLC","800 Technology Center Dr #3
Stoughton, MA 02072-4721, 
United States",781-344-6000 ,153608369/128598724,
,79102116,613908404,PCS ADMINISTRATION,POTASH HOLDING CO,,1101 SKOKIE BLVD,,NORTHBROOK,IL,D,After research on the web found possible DUNS,79102116/613908404,"On hoovers for JUNE DUNS we found company name""Potash Holding Company, Inc..""and address matches completely and 
for MAY DUNS we found company name""Pcs Administration (usa), Inc."" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Single Location/Single Location,"Potash Holding Company, Inc.","1101 Skokie Blvd Ste 400
Northbrook, IL 60062-4123, 
United States",847-849-4200 ,79102116/613908404,
,159834613,15630668,TANDUS FLOORING INC,TANDUS CENTIVA INC,,311 SMITH INDUSTRIAL BLVD,,DALTON,GA,D,After research on the web found possible DUNS,159834613/15630668,"On hoovers for JUNE DUNS we found company name""TANDUS GROUP, INC.""and address matches completely and 
for MAY DUNS we found company name""Tandus Centiva Inc."" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Headquarters,Tandus Centiva Inc.,"311 Smith Industrial Blvd
Dalton, GA 30721-8661, 
United States",706-259-9711 ,159834613/15630668,
,43957885,362702664,PENSKE CORP,PENSKE CORP,,ROUTE 10 GREEN HILLS,,READING,,C,After research on the web found better DUNS,126949747,"On hoovers for JUNE DUNS we found company name""PENSKE TRUCK LEASING CORPORATION"" and address does not matches and for MAY DUNS we could find""PENSKE TRUCK LEASING CO., L.P"" and address does not matches. After research on web found better dUNS with company name""PENSKE LOGISTICS LLC"" and address matches completely.
",,-,Headquarters,PENSKE LOGISTICS LLC,"Route 10 Green Hills, Reading, PA 19603,  United States",800-529-6531 ,126949747,
,807883819,148105315,ENTEC POLYMERS LLC,RAVAGO HLDGS AMERICA,,1900 SUMMIT TOWER BLVD,,ORLANDO,FL,D,After research on the web found possible DUNS,807883819/148105315,"On hoovers for JUNE DUNS we found company name""RAVAGO HOLDINGS AMERICA, INC."" and address matches completely and 
for MAY DUNS we found company name""ENTEC POLYMERS, LLC."" and address matches completely.So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Headquarters,"ENTEC POLYMERS, LLC","1900 Summit Tower Blvd Ste 900
Orlando, FL 32810-5925, 
United States",407-875-9595 ,807883819/148105315,
,797315298,112957428,ARBYS RESTAURANT GROUP,ARBYS RESTAURANT GROUP,,1155 PERIMETER CTR,,ATLANTA,GA,D,After research on the web found possible DUNS,797315298/112957428,"On hoovers for JUNE DUNS we found company name""ARBY'S RESTAURANT GROUP, INC."" and address matches completely and 
for MAY DUNS we found company name""RC/Arby's Corporation."" and address matches completely.So both JUNE and MAY DUNS are considered.
",,June/May,"Headquarters/Single Location
","ARBY'S RESTAURANT GROUP, INC.","1155 Perimeter Ctr #600
Atlanta, GA 30338-5464, 
United States",678-514-4100,797315298 / 112957428,
,153719307,19323203,SPOKANE EYE CLINIC,SPOKANE EYE CLINIC,,427 S BERNARD ST,,SPOKANE,WA,D,After research on the web found possible DUNS,68270614/19323203,"On hoovers for JUNE DUNS we found company name""Inland Empire Optical Inc""and address matches completely and 
for MAY DUNS we found company name""Spokane Eye Clinic PS"" and address matches completely. So both JUNE and MAY DUNS are considered.""SPOKANE EYE CLINIC"" is trade name for ""Inland Empire Optical Inc"" for June DUNS.
",,June/May,Single Location/Headquarters,Spokane Eye Clinic PS,"427 S Bernard St
Spokane, WA 99204-2559, 
United States",509-456-0107 ,68270614/19323203,
,175017573,91671768,THE PIKE COMPANY INC,THE PIKE CO INC,,1 CIRCLE ST,,ROCHESTER,NY,D,After research on the web found possible DUNS,175017573/091671768,"On hoovers for JUNE DUNS we found company name""The Pike Company Inc"" and address matches completely and 
for MAY DUNS we found company name""BELL-PIKE"" and address matches completely.So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Single Location,The Pike Company Inc,"1 Circle St
Rochester, NY 14607-1007, 
United States",585-271-5256 ,175017573/091671768,
,926842423,825281251,ARCHWAY MARKETING,ARCHWAY MARKETING,,19850S S DIAMOND LAKE RD,,ROGERS,MN,D,After research on the web found possible DUNS,926842423/825281251,"On hoovers for JUNE DUNS we found company name""Archway Marketing""and address matches completely and 
for MAY DUNS we found company name""ARCHWAY MARKETING SERVICES, INC."" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Single Location/Headquarters,Archway Marketing,"19850 S Diamond Lake Rd
Rogers, MN 55374-4571, 
United States",763-428-3300 ,926842423/825281251,
,1338797,829454318,HEXION CHEMICALS,HEXION INC,,180E BROAD ST FLR25,,COLUMBUS,,D,After research on the web found possible DUNS,1338797/829454318,"On hoovers for JUNE DUNS we found company name""Hexion Inc"" and address matches completely and 
for MAY DUNS we found company name""Hexion U.S. Finance Corp"" and address matches completely.So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Single Location,Hexion Inc.,"180 E Broad St Fl 26
Columbus, OH 43215-3707, 
United States",614-225-4000 ,1338797/829454318,
,176390318,829209068,CARDIONET INC,BIOTELEMETRY INC,,1000 CEDAR HOLLOW RD,,MALVERN,PA,A,Accepted original DUNS based on input data given,176390318, we could find JUNE DUNS on hoovers with input company name and address.for may duns we could  find same compnay name where  find different address. ,,June,Headquarters,"Cardionet, LLC","1000 Cedar Hollow Rd Ste 102
Malvern, PA 19355-2300, 
United States",610-729-5060,,
,76923283,601333854,NORTH EAST ISD,NORTH EAST ISD,,8961 TESORO DR,,SAN ANTONIO,TX,A,Accepted original DUNS based on input data given,76923283, we could find JUNE DUNS on hoovers with input company name and address.for may duns we could not find any result on hoovers.,,June,Headquarters,North East Independent School District,"8961 Tesoro Dr
San Antonio, TX 78217-6226, 
United States",210-407-0359 ,,
