Sr. No.,Jun DUNs,May DUNs,legal_nm,dba_nm,alt_bus_nm,bus1_address1,bus1_address2,bus1_city,bus1_state_cd,Action Code,Action Code Details,Final DUNS,Comments,Weblinks,June/May,Location,Company Name on D&B,Address on D&B,Contact Number,DUNS As Per CP,Headquarter DUNS
,77798348,806767174,GOLDLINE INTERNATIONAL INC,GOLDLINE INTERNATIONAL INC,,11835 WOLYPC BVD 500,,LOS ANGELES,,A,Accepted original DUNS based on input data given,77798348,"We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where different address matches.

",,June,Single Location,Goldline LLC,"11835 W Olympic Blvd #500
Los Angeles, CA 90064-5067, 
United States",310-587-1420 ,,
,18429308,960420412,ROUSH EQUIPMENT INC.,ROUSH EQUIPMENT INC,,100 W SCHROCK RD,,WESTERVILLE,OH,A,Accepted original DUNS based on input data given,18429308,"We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could not  find company name.

",,June,Headquarters,"Roush Equipment, Inc.","100 W Schrock Rd
Westerville, OH 43081-2832, 
United States",614-882-1535 ,,
,79688697,196059497,BALDWINRICHARDSON FC,BALDWINRICHARDSON FC,,3268 BLUE HERON DR,,MACEDON,NY,A,Accepted original DUNS based on input data given,79688697,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could not find company name  and complete address on hoovers. ,,June,Branch,Baldwin Richardson Foods Company,"3268 Blue Heron Dr
Macedon, NY 14502-9337, 
United States",315-986-2727 ,,798822222
,161957915,17450090,FIRST BYTE COMPUTERS,FIRST BYTE COMPUTERS,,6103 BLUE CIRCLE DR,,HOPKINS,MN,A,Accepted original DUNS based on input data given,161957915,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially address matches. ,,June,Headquarters,"First Byte Computers, Inc.","6103 Blue Circle Dr
Minnetonka, MN 55343-9108, 
United States",952-374-5300 ,,
,63514605,830938978,US INFRASTRCTR HLDGS,US INFRASTRCTR HLDGS,,9045 RIVER RD STE 300,,INDIANAPOLIS,IN,A,Accepted original DUNS based on input data given,63514605,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially address matches. ,,June,Single Location,US Infrastructure Corporation,"9045 River Rd Ste 300
Indianapolis, IN 46240-6400, 
United States",317-575-7800,63514605,
,11855462,46056530,SOHEL DISTRIBUTOR,SOHEL DISTRIBUTOR,,1091 YONKERS AVE,,YONKERS,NY,A,Accepted original DUNS based on input data given,11855462,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could not find company name  and complete address on hoovers. ,,June,Headquarters,"SOHEL DISTRIBUTORS NY, LLC","1091 Yonkers Ave
Yonkers, NY 10704-3220, 
United States",914-476-2073 ,,
,12908927,34088056,ACE ENDICO CORP,ACE ENDICO CORP,,80 INTERNATIONAL BLVD,,BREWSTER,NY,A,Accepted original DUNS based on input data given,12908927,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially address matches. ,,June,Headquarters,ACE ENDICO CORP.,"80 International Blvd
Brewster, NY 10509-2344, 
United States",-914-347-3131 ,,
,139896372,67319122,RELIAS LEARNING LLC,RELIAS LEARNING LLC,,107 EDINBURGH SOUTH DR,,CARY,NC,A,Accepted original DUNS based on input data given,139896372,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially address matches. ,,June,Headquarters,"Relias Learning, LLC","111 Corning Rd Ste 250
Cary, NC 27518-9238, 
United States",919-655-1800 ,,
,364445312,57445970,MMIC GROUP INC,MMIC GROUP INC,,7701 FRANCE AVE S,,MINNEAPOLIS,MN,A,Accepted original DUNS based on input data given,364445312,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially address matches. ,,June,Headquarters,"Mmic Group, Inc.","7701 France Ave S Ste 500
Minneapolis, MN 55435-3201, 
United States",952-838-6700 ,,
,102419082,789770950,LAUFEN INTERNATIONAL INC.,ROCA USA INC,,11190 NW 25TH ST STE 100,,DORAL,FL,A,Accepted original DUNS based on input data given,102419082,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could not find anything.,,June,Headquarters,ROCA USA INC.,"11190 Nw 25th St
Doral, FL 33172-1917, 
United States",305-357-6101 ,,
,13451831,24015565,REIT MANAGEMENT & RESEARCH,REIT MANAGEMENT RESEARCH,,255 WASHINGTON ST,,NEWTON,MA,A,Accepted original DUNS based on input data given,13451831,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could  find SAME COMPANY NAME BUT DIFFERENT ADDRESS.,,June,Headquarters,The RMR Group LLC,"255 Washington St Ste 300
Newton, MA 02458-1634, 
United States",617-527-1595 ,,
,79614344,143608003,360 DG OCLA LLC,360 DG OCLA LLC,,9 MARCONI,,IRVINE,CA,D,After research on the web found possible DUNS,79614344/143608003,"On hoovers for JUNE DUNS we found company name ""360 Dg Ocla, LLC"" and address matches completely and for MAY DUNS we found company name ""360 Destination Group"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location/Single Location,"360 Dg Ocla, LLC","9 Marconi
Irvine, CA 92618-2701, 
United States",949-348-1900 ,79614344/143608003,
,39442033,619480965,TIE DOWN ENGINEERING,TIE DOWN ENGINEERING,,255 VILLANOVA DR SW,,ATLANTA,GA,D,After research on the web found possible DUNS,39442033/619480965,"On hoovers for JUNE DUNS we found company name ""TIE DOWN, INC."" and address matches completely and for MAY DUNS we found company name ""Tie Down, Inc."" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters/Branch,"TIE DOWN, INC.","255 Villanova Dr Sw
Atlanta, GA 30336-2523, 
United States",404-344-0000 ,39442033/619480965,
,187700625,3919227,ASSURANCE AMERICA CO,ASSURANCE AMERICA CO,,PO BOX 723128,,ATLANTA,GA,D,After research on the web found possible DUNS,187700625/003919227,"On hoovers for JUNE DUNS we found company name ""ASSURANCEAMERICA CORPORATION"" and address matches completely and for MAY DUNS we found company name ""Assuranceamerica Insurance Company."" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters/single location,ASSURANCEAMERICA CORPORATION,"5500 Interstate North Pkwy Ste 600
Atlanta, GA 30328-4692, 
United States",770-952-0200,187700625/003919227,
,30460492,800122947,FAHLGREN,FAHLGREN,,PO BOX 1628,,PARKERSBURG,WV,A,Accepted original DUNS based on input data given,30460492,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could  finddifferent COMPANY NAME BUT DIFFERENT ADDRESS.,,June,Branch,"FAHLGREN, INC.","418 Grand Park Dr Ste 321
Parkersburg, WV 26105-4000, 
United States",304-424-3591 ,,119119329
,146213793,5060805,PARK PLACE INTERNATIONAL LLC,PARK PLACE INTERNATIONAL LLC,,8401 CHAGRIN RD STE 6B,STE 6B,CHAGRIN FALLS,OH,A,Accepted original DUNS based on input data given,146213793,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could  finddifferent COMPANY NAME BUT DIFFERENT ADDRESS.,,June,Branch,Park Place International LLC,"8401 Chagrin Rd Ste 15a
Chagrin Falls, OH 44023-4702, 
United States",877-991-1991 ,,30617313
,35002885,113488878,MISSOULA BONE JOINT,MISSOULA BONE JOINT,,2360 MULLAN RD STE C,,MISSOULA,MT,D,After research on the web found possible DUNS,35002885/113488878,"On hoovers for JUNE DUNS we found company name ""Missoula Bone & Joint, LLC"" and address matches completely and for MAY DUNS we found company name ""Missoula Bone & Joint Surgery Center, LLC."" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location/Single Location,"Missoula Bone & Joint, LLC","2360 Mullan Rd Ste C
Missoula, MT 59808-1811, 
United States",406-829-5591 ,35002885/113488878,
,35889704,61468331,CHAMPION ROOFING,CHAMPION ROOFING,,219 WILLIAM ST,,BENSENVILLE,IL,A,Accepted original DUNS based on input data given,35889704,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could  finddifferent COMPANY NAME BUT DIFFERENT ADDRESS.,,June,Single Location,"Champion Roofing, Inc.","219 William St
Bensenville, IL 60106-3324, 
United States",630-766-7663 ,,
,112620468,623610958,WYNN RESORTS,WYNN RESORTS,,3131 LAS VEGAS BLVD S,,LAS VEGAS,NV,D,After research on the web found possible DUNS,112620468/623610958,"On hoovers for JUNE DUNS we found company name ""WYNN RESORTS, LIMITED"" and address matches completely and for MAY DUNS we found company name ""Wynn Resorts Holdings, LLC."" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters/Headquarters,"WYNN RESORTS, LIMITED","3131 Las Vegas Blvd S
Las Vegas, NV 89109-1967, 
United States",702-770-7555 ,112620468/623610958,
,181096017,44018518,NEW BREED TRANSFER,NEW BREED TRANSFER,,4035 PIEDMONT PKWY,,HIGH POINT,NC,A,Accepted original DUNS based on input data given,181096017,we could find JUNE DUNS on hoovers with input company name in tradestyle and address. For MAY DUNS we could  find different COMPANY NAME BUT DIFFERENT ADDRESS.,,June,Single Location,"XPO LOGISTICS SUPPLY CHAIN CORPORATE SERVICES, INC.","4035 Piedmont Pkwy
High Point, NC 27265-9402, 
United States",336-232-4100 ,,
,39377360,828323670,NEUROLOGICAL ASSOCTS,NEUROLOGICAL ASSOCTS,,2450 E RIVER RD,,TUCSON,AZ,A,Accepted original DUNS based on input data given,39377360,we could find JUNE DUNS on hoovers with input company name in tradestyle and address. For MAY DUNS we could  not find anything.,,June,Single Location,"NEUROLOGICAL ASSOCIATES OF TUCSON, LLC","2450 E River Rd
Tucson, AZ 85718-6526, 
United States",520-795-7750 ,,
,151165920,187639836,SM&A,SMA HOLDINGS INC,,18400 VON KARMAN AVE,,IRVINE,CA,D,After research on the web found possible DUNS,151165920/187639836,"On hoovers for JUNE DUNS we found company name ""Steven Myers & Associates, Inc"" and address matches completely and for MAY DUNS we found company name ""SM&a"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters/Headquarters,"Steven Myers & Associates, Inc.","18400 Von Karman Ave
Irvine, CA 92612-1514, 
United States",949-975-1550 ,151165920/187639836,
,137572215,967947425,NATIONAL HOME COMM,NATIONAL HOME COMM,,6991 E CAMELBACK RD,,SCOTTSDALE,AZ,A,Accepted original DUNS based on input data given,137572215,we could find JUNE DUNS on hoovers with input company name  and address. For MAY DUNS we could  find different company name with partially match address.,,June,Single Location,"National Home Communities, LLC","6991 E Camelback Rd B310
Scottsdale, AZ 85251-2493, 
United States",480-423-5700 ,,
,106947349,11301576,TEAMWORK LABOR,TEAMWORK LABOR,,23 NORFOLK AVE,,SOUTH EASTON,MA,A,Accepted original DUNS based on input data given,106947349,we could find JUNE DUNS on hoovers with input company name  and address. For MAY DUNS we could  find different company name with different address.,,June,Single Location,"Teamwork Labor Services, Inc.","23 Norfolk Ave
South Easton, MA 02375-1187, 
United States",774-568-5363 ,,
,111444949,130738441,RAUSCH STURM ISRAEL,RAUSCH STURM ISRAEL,,250 N SUNNY SLOPE RD STE 300,,BROOKFIELD,WI,D,After research on the web found possible DUNS,111444949/130738441,"On hoovers for JUNE DUNS we found company name "" Rausch, Sturm, Israel & Hornik, S. C.""
and address matches completely and for MAY DUNS we found company name ""GORDON FOOD SERVICE, INC."" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,Single Location/Single Location,"Rausch, Sturm, Israel & Hornik, S. C.
","250 N Sunny Slope Rd #300
Brookfield, WI 53005-4809, 
United States",262-789-1100,111444949/130738441,
,39778253,27068898,HYDE PARK INC,HYDE PARK INC,,222 MILWAUKEE ST STE 406,,DENVER,CO,D,After research on the web found possible DUNS,39778253/027068898,"On hoovers for JUNE DUNS we found company name ""HYDE PARK, INC. "" and address matches partially and 
for MAY DUNS we found company name "" Hyde Park Foundation / Diamonds In The Rough"" and address matches partially. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Single Location,"HYDE PARK, INC.
","3000 E 1st Ave Ste 243
Denver, CO 80206-5650, 
United States",303-333-4446 ,39778253/027068898,
,41937529,779987960,MEDICREA USA CORP.,MEDICREA USA CORP,,50 GREENE ST STE 5F,,NEW YORK,NY,A,Accepted original DUNS based on input data given,41937529,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name where address is different.,,June,Single Location,"Medicrea USA Corp
","48 Greene St Fl 5
New York, NY 10013-2663, 
United States",646-490-2360 ,,
,67540494,166636691,JPAY INC,JPAY INC,,10981 MARKS WAY,,MIRAMAR,FL,A,Accepted original DUNS based on input data given,67540494,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name where address is different.,,June,Single Location,"Jpay Inc.
","10981 Marks Way
Miramar, FL 33025-1703, 
United States",954-441-5158 ,,
,50206288,96433169,NEWSMAX MEDIA,NEWSMAX MEDIA,,560VILLAGE BLVD #120,,WEST PALM BEACH,,D,After research on the web found possible DUNS,050206288/96433169,"On hoovers for JUNE DUNS we found company name "" NEWSMAX MEDIA INC"" and address doesn't match. and 
for MAY DUNS we found company name ""Newsmax Comm "" and address matches partially. So both JUNE and MAY DUNS are considered.

",,June/May,Headquarters/Single Location,"Newsmax Comm
","2240 Palm Beach Lakes Blv
West Palm Beach, FL 33409-3410, 
United States",561-686-1165,050206288/96433169,
,84677467,616809856,LEADERS INC,LEADERS INC,,8500 W MAIN ST,,KALAMAZOO,MI,A,Accepted original DUNS based on input data given,84677467,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find partial company name and address.,,June,Single Location,Leaders Inc,"8500 W Main St
Kalamazoo, MI 49009-9231, 
United States",269-372-1072 ,,
,25868249,948427732,MRC II DISTRIBUTION,MRC II DISTRIBUTION,,9665 WILSHIRE BLVD FL 2,,BEVERLY HILLS,CA,A,Accepted original DUNS based on input data given,25868249,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name and address.,,June,Single Location,"MRC 2 Aust Pty Ltd
","9665 Wilshire Blvd Fl 2
Beverly Hills, CA 90212-2340, 
United States",310-786-1600 ,,
,2892255,944395953,SPECIALTY SAND COMPANY,SPECIALTY SAND CO,,16601 GARRETT RD,,HOUSTON,TX,D,After research on the web found possible DUNS,2892255/944395953,"On hoovers for JUNE DUNS we found company name "" Specialty Sand Company Inc.
"" and address matches completely and for MAY DUNS we found company name ""Specialty Sand Company"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,"Headquarters,Branch","Specialty Sand Company Inc./Specialty Sand Company

","16601 Garrett Rd
Houston, TX 77044-5957, 
United States",281-456-9553 ,2892255/944395953,
,184942555,828452339,MR. BULTS INC,MR BULTS INC,,2627 E 139TH ST,,BURNHAM,IL,A,Accepted original DUNS based on input data given,184942555,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find different company name where partially address matches.
",,June,Headquarters,"Mr. Bult's, Inc./MBI Holding, Inc

","2627 E 139th St
Burnham, IL 60633-2100, 
United States",708-868-0059 ,,
,622889236,965487353,ZIFF DAVIS INC,ZIFF DAVIS LLC,,28 E 28TH ST FL 11,,NEW YORK,NY,D,After research on the web found possible DUNS,622889236/965487353,"On hoovers for JUNE DUNS we found company name "" Davis Ziff"" and address matches completely and for MAY DUNS we found company name ""Davis Ziff Inc"" and address matches completely. So both JUNE and MAY DUNS are considered.
",,June/May,"Single Location,Headquarters","Davis Ziff/Davis Ziff Inc

","28 E 28th St
New York, NY 10016-7945, 
United States",212-503-3500 ,622889236/965487353,
,6954432,130854128,TUTOR PERINI CORP,TUTOR PERINI CORP,,15901 OLDEN ST,,SYLMAR,CA,A,Accepted original DUNS based on input data given,6954432,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially/ccomplete address matches.,,June,Headquarters,"Tutor Perini Corporation
","15901 Olden St
Sylmar, CA 91342-1051, 
United States",818-362-8391,,
,615709693,54168112,BROOKFIELD HMS PACFC,BROOKFIELD HMS PACFC,,3090 BRISTOL ST STE 200,,COSTA MESA,CA,B,After research on the web accept original DUNS,54168112,We could find same company name with JUNE DUNS where address matches partially. For MAY DUNS we could find input company name and address matches.,,MAY,Single Location,"Lanesend Homeowners Association
","3090 Bristol St Ste 200
Costa Mesa, CA 92626-3061, 
United States",714-427-6868 ,,
,79816738,34134242,WM MORRIS AGENCY INC,WME,,9601WILSHIRE BLV 6FL,,BEVERLY HILLS,,A,Accepted original DUNS based on input data given,79816738, we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially address matches.,,June,Headquarters,"Wme IMG Holdings, LLC
","9601 Wilshire Blvd
Beverly Hills, CA 90210-5213, 
United States",310-859-4375 ,79816738,
,31636689,803081009,CHARTERTWNSHPREDFORD,CHARTERTWNSHPREDFORD,,15145 BEECH DALY RD,,REDFORD,MI,D,After research on the web found possible DUNS,"031636689
/803081009
","On hoovers for JUNE DUNS we found company name ""TOWNSHIP OF REDFORD"" and address matches partially,and company name match in tradestyle  and for MAY DUNS we found company name ""Township of Redford "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Branch/Branch,"TOWNSHIP OF REDFORD
","15145 Beech Daly Rd
Redford, MI 48239-3201, 
United States

",313-387-2751 ,"031636689
/803081009
",
,78774389,932695968,I CON SYSTEMS HLDGS,ICON SYSTEM HLDGS,,3100 CAMP RD,,OVIEDO,FL,D,After research on the web found possible DUNS,"078774389
/932695968","On hoovers for JUNE DUNS we found company name ""I-Con Systems Holdings, LLC "" and address matches partially and for MAY DUNS we found company name ""I-Con Systems Holdings,  INC "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,"Headquarters
/Single Location
","I-Con Systems Holdings, LLC
","3100 Camp Rd
Oviedo, FL 32765-7532, 
United States",407-365-6241 ,"078774389
/932695968",
,46554460,50378657,ALL STATES AG PARTS,ALL STATES AG PARTS,,E1140 STATE ROAD 170,,DOWNING,WI,A,Accepted original DUNS based on input data given,46554460, we could find JUNE DUNS on hoovers with input company in tradestyle  name and address. For MAY DUNS we could find different company name where different address matches.,,June,Headquarters,"GREAT LAKES TRACTOR PARTS INC
","E1140 State Road 170
Downing, WI 54734-9468, 
United States",715-643-5911,46554460,
,79750059,96427059,LBB & S LLP,LBB S LLP,,633 W 5TH ST STE 4000,,LOS ANGELES,CA,D,After research on the web found possible DUNS,"079750059
/096427059
","On hoovers for JUNE DUNS we found company name ""Lewis Brisbois Bisgaard & Smith LLP"" and address matches partially and for MAY DUNS we found company name ""Lewis Brisbois Bisgaard & Smith LLP "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,"Branch/Headquarters
","Lewis Brisbois Bisgaard & Smith LLP
","633 W 5th St Ste 4000
Los Angeles, CA 90071-2074, 
United States",213-250-1800 ,"079750059
/096427059
",
,54518180,34965798,SCOLARIS FOOD & DRUG,SCOLARIS FOOD DRUG,,5410 LONGLEY LN,,RENO,NV,A,Accepted original DUNS based on input data given,"054518180
", we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially address matches.,,June,"Single Location
",Scolari's Markietr,"5410 Longley Ln
Reno, NV 89511-1879, 
United States",775-853-6328,"054518180
",
,966113649,830094749,ATLANTIC BAY MORTGAG,ATLANTIC BAY MORTGAG,,596 LYNNHAVEN PKWY,,VIRGINIA BEACH,VA,A,Accepted original DUNS based on input data given,"966113649
", we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS could not find anything.,,June,"Headquarters
","Atlantic Bay Mortgage Group, LLC
","596 Lynnhaven Pkwy Ste 102
Virginia Beach, VA 23452, 
United States",757-498-6789 ,"966113649
",
,787156579,109153254,STEVENSON HONDA,STEVENSON HONDA,,2325 N MARINE BLVD,,JACKSONVILLE,NC,B,After research on the web accept original DUNS,"109153254
","We could find different company name with JUNE DUNS where address matches partially. 
For MAY DUNS we could find input company name and address matches.",,May,Headquarters,"John O'Rion Stevenson, Inc.
","2325 N Marine Blvd
Jacksonville, NC 28546-6914, 
United States",910-326-1804 ,"109153254
",
,80478782,21091736,OSHAUGHNESSY REALTY,OSHAUGHNESSY REALTY,,4024 SALT POINTE PKWY,,NORTH CHARLESTON,SC,D,After research on the web found possible DUNS,"080478782
/021091736
","On hoovers for JUNE DUNS we found company name ""O'Shaughnessy Realty Estate, Inc. "" and address matches partially and for MAY DUNS we found company name ""O'Shaughnessy Realty Company, Inc. "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,"Single Location
/Headquarters

","O'Shaughnessy Realty Company, Inc.
","4024 Salt Pointe Pkwy
Charleston, SC 29405-8419, 
United States",843-202-2016 ,"080478782
/021091736
",
,65382471,808473842,ZIOS RESTAURANT,ZIOS RESTAURANT CO,,120 CHULA VIS,,HOLLYWOOD PARK,TX,D,After research on the web found possible DUNS,"065382471
/808473842
","On hoovers for JUNE DUNS we found company name ""Zios 621 Arlington"" and address matches partially and for MAY DUNS we found company name ""ZIO'S RESTAURANT COMPANY, LLC "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,"Single Location
/Headquarters

","Zios 621 Arlington
","120 Chula Vis
Hollywood Park, TX 78232-2234, 
United States",,"065382471
/808473842
",
,23701476,878559004,NEW MEXICO HEART INS,NEW MEXICO HEART INS,,502 ELM ST NE,,ALBUQUERQUE,NM,D,After research on the web found possible DUNS,"023701476
/878559004
","On hoovers for JUNE DUNS we found company name ""New Mexico Heart Institute "" and address matches partially and for MAY DUNS we found company name ""New Mexico Heart Institute, P.A. "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,"Single Location
/Headquarters

","New Mexico Heart Institute
","502 Elm St Ne
Albuquerque, NM 87102-2512, 
United States",505-841-1000,"023701476
/878559004
",
,41766639,11635686,B&Z AUTO ENTERPRISES,BZ AUTO ENTERPRISES,,4007 BOSTON RD,,BRONX,NY,A,Accepted original DUNS based on input data given,41766639, we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where completely address matches.,,June,"Single Location
","B&Z Auto Enterprises, LLC
","4007 Boston Rd
Bronx, NY 10466-6101, 
United States",718-547-5500,41766639,
,6521132,192270044,IROQUOIS INDUSTRIES,IROQUOIS IND,,25101 GROESBECK HWY,,WARREN,MI,D,After research on the web found possible DUNS,006521132/192270044,"On hoovers for JUNE DUNS we found company name ""Iroquois Industries, Inc."" and address matches partially and for MAY DUNS we found company name ""Iro-Tek Industries Inc "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,"Headquarters
/Single Location
","Iroquois Industries, Inc.
","25101 Groesbeck Hwy
Warren, MI 48089-1425, 
United States",586-771-5734 ,006521132/192270044,
,32089127,96930466,AMES GLDSMITH,AMES GLDSMITH,,21 ROGERS ST,,GLENS FALLS,NY,A,Accepted original DUNS based on input data given,32089127, we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find same company name where partially address matches.,,June,Branch,"Ames Goldsmith Corp.
","21 Rogers St
Glens Falls, NY 12801-3803, 
United States",518-792-7435,32089127,
,60583069,86621844,SLOCUM ORTHPEDICS PC,SLOCUM ORTHPEDICS PC,,55 COBURG RD,,EUGENE,OR,D,After research on the web found possible DUNS,"060583069
/086621844
","On hoovers for JUNE DUNS we found company name ""SLOCUM ORTHOPEDIC "" and address matches partially and for MAY DUNS we found company name ""Slocum Orthopedics PC "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,"Single Location
/Single Location

","SLOCUM ORTHOPEDIC
","55 Coburg Rd
Eugene, OR 97401-2433, 
United States",541-485-8111 ,"060583069
/086621844
",
,3350626,107185923,OWEN STEEL COMP INC,OWEN STEEL COMP INC,,727 MAUNEY DR,,COLUMBIA,SC,D,After research on the web found possible DUNS,"003350626
/107185923
","On hoovers for JUNE DUNS we found company name ""SMI-Owen Steel Company, Inc."" and address matches partially and for MAY DUNS we found company name ""Owen Steel Company, Inc. "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,"Headquarters
/Single Location
","SMI-Owen Steel Company, Inc.
","727 Mauney Dr
Columbia, SC 29201-5177, 
United States",803-251-7680 ,"003350626
/107185923
",
,124099255,66659871,REPUBLIC TITLE,REPUBLIC TITLE OF TX,,2626 HOWELL ST FL 10TH,,DALLAS,TX,D,After research on the web found possible DUNS,"124099255
/066659871
","On hoovers for JUNE DUNS we found company name ""Kramer Pulliam & Shuttee "" and address matches partially,name match in tradestyle  and for MAY DUNS we found company name ""REPUBLIC TITLE OF TEXAS, INC. "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,"Single Location
/Headquarters
","REPUBLIC TITLE OF TEXAS, INC.
","2701 W Plano Pkwy Ste 100
Plano, TX 75075-8211, 
United States",972-578-8611 ,"124099255
/066659871
",
,159948231,188749006,SIERRA MTN EXPRESS,SIERRA MTN EXPRESS,,1140 SUNCAST LN,,EL DORADO HILLS,CA,A,Accepted original DUNS based on input data given,"159948231
", we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially address matches.,,June,"Single Location
","Sierra Equipment Leasing Inc
","1140 Suncast Ln
El Dorado Hills, CA 95762-9313, 
United States",925-676-7300 ,"159948231
",
,9932450,151161408,ENA INC,ENA INC,,1404 RACE ST STE 302,,CINCINNATI,OH,A,Accepted original DUNS based on input data given,9932450, we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially address matches.,,June,"Headquarters
","1404 Race St Ste 302
Cincinnati, OH 45202-7366, 
United States",513-381-1531 ,9932450,,
,12287994,72819816,US FUND FOR UNICEF,US FUND FOR UNICEF,,125 MAIDEN LN FL 10,,NEW YORK,NY,D,After research on the web found possible DUNS,"012287994
/072819816
","On hoovers for JUNE DUNS we found company name ""US FUND FOR UNICEF "" and address matches partially and for MAY DUNS we found company name ""United States Fund For Unicef "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,"Headquarters
/Headquarters

","US FUND FOR UNICEF
","125 Maiden Ln
New York, NY 10038-4999, 
United States",800-367-5437 ,"012287994
/072819816
",
,121561120,45435146,AMER SOC MECH ENGRG,THE AMERICAN SOCIETY,,2 PARK AVE,,NEW YORK,NY,D,After research on the web found possible DUNS,"045435146/121561120
","On hoovers for JUNE DUNS we found company name ""Americas Society Inc. "" and address matches partially and for MAY DUNS we found company name ""THE AMERICAN SOCIETY OF MECHANICAL ENGINEERS AUXILIARY, INC "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters/Headquarters,"THE AMERICAN SOCIETY OF MECHANICAL ENGINEERS AUXILIARY, INC
","2 Park Ave
New York, NY 10016-5675, 
United States",212-591-7000 ,"045435146/121561120
",
,7345259,16143766,JAMIESON MFG CO,JAMIESON MFG CO,,PO BOX 769008,,DALLAS,TX,D,After research on the web found possible DUNS,"007345259
/016143766
","On hoovers for JUNE DUNS we found company name ""Jamieson Manufacturing Co."" and address matches partially and for MAY DUNS we found company name ""Jamieson Manufacturing Co. "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,"Headquarters
/Single Location
","Jamieson Manufacturing Co.
","4221 Platinum Way
Dallas, TX 75237-1617, 
United States",214-339-8384,"007345259
/016143766
",
,827774766,612098582,FAS SYSTEMS GROUP,FAS SYSTEM GROUP,,800 E 64TH AVE UNIT 17,,DENVER,CO,A,Accepted original DUNS based on input data given,827774766, we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially address matches.,,June,"Single Location
","Fas Systems Group, LLC
","800 E 64th Ave Unit 17
Denver, CO 80229-7200, 
United States",303-366-5875,827774766,
,31118408,6065771,RMP ENTERPRISES,RMP ENTERPRISES,,5220 HOOD RD STE 101,,PALM BEACH GARDENS,FL,A,Accepted original DUNS based on input data given,"031118408
", we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially address matches.,,June,"Single Location
","Rmp Enterprises LLC
","5220 Hood Rd Ste 101
Palm Beach Gardens, FL 33418-8910, 
United States",772-323-2099,"031118408
",
